time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.183000,-0.5974,-1.2711,0.3091,1.438
12.188000,-0.8028,-1.5274,0.1877,1.736
12.193000,-1.0344,-1.7998,0.1124,2.079
12.198000,-1.2382,-2.0761,0.0273,2.417
12.203000,-1.4420,-2.3298,-0.0876,2.741
12.208000,-1.6100,-2.5798,-0.2044,3.048
12.212000,-1.7783,-2.8501,-0.3336,3.376
12.243000,-1.9529,-3.1318,-0.4784,3.722
12.244000,-2.1280,-3.4269,-0.5898,4.077
12.244000,-2.2641,-3.6967,-0.6985,4.391
12.244000,-2.3841,-3.9606,-0.7831,4.689
12.245000,-2.4990,-4.2669,-0.8649,5.020
12.245000,-2.6244,-4.5595,-0.9126,5.339
12.247000,-2.7270,-4.7996,-0.9477,5.601
12.252000,-2.8067,-5.0470,-0.9753,5.857
12.257000,-2.8899,-5.2967,-1.0518,6.125
12.262000,-2.9828,-5.5401,-1.1590,6.398
12.266000,-3.0603,-5.7876,-1.2897,6.673
12.271000,-3.1202,-5.9973,-1.3504,6.894
12.277000,-3.2547,-6.1939,-1.4335,7.142
12.281000,-3.4184,-6.4210,-1.5797,7.444
12.286000,-3.4704,-6.6196,-1.6692,7.658
12.291000,-3.4957,-6.8218,-1.7176,7.855
12.296000,-3.4922,-7.0319,-1.7636,8.047
12.302000,-3.4800,-7.2534,-1.7158,8.226
12.305000,-3.4795,-7.4120,-1.6679,8.356
12.309000,-3.4558,-7.5545,-1.6155,8.463
12.342000,-3.4355,-7.6308,-1.5791,8.516
12.343000,-3.4210,-7.6494,-1.5184,8.516
12.343000,-3.4169,-7.6608,-1.4430,8.512
12.343000,-3.4116,-7.6473,-1.3948,8.489
12.345000,-3.3871,-7.6185,-1.3307,8.443
12.346000,-3.3484,-7.6093,-1.2508,8.407
12.346000,-3.2966,-7.6223,-1.1754,8.387
12.350000,-3.2116,-7.6515,-1.0879,8.369
12.354000,-3.1137,-7.7113,-1.0243,8.379
12.359000,-3.0257,-7.7278,-0.9786,8.356
12.364000,-2.9415,-7.7356,-0.9176,8.327
12.369000,-2.8659,-7.7219,-0.8495,8.280
12.374000,-2.8025,-7.6880,-0.7723,8.219
12.378000,-2.7763,-7.6329,-0.7028,8.152
12.383000,-2.7727,-7.5662,-0.6141,8.082
12.389000,-2.7628,-7.4737,-0.5459,7.987
12.394000,-2.7224,-7.3652,-0.4750,7.867
12.399000,-2.7147,-7.2410,-0.3782,7.742
12.404000,-2.7607,-7.1032,-0.2908,7.626
12.409000,-2.8246,-6.9534,-0.2118,7.508
12.413000,-2.8631,-6.7869,-0.1425,7.367
12.419000,-2.8751,-6.6518,-0.1138,7.247
12.425000,-2.7963,-6.5520,-0.1754,7.126
12.428000,-2.5879,-6.6001,-0.3418,7.098
12.473000,-2.1631,-6.8783,-0.6057,7.236
12.474000,-1.5862,-7.4319,-0.9598,7.660
12.475000,-1.0240,-8.1607,-1.3709,8.338
12.475000,-0.5767,-8.9541,-1.6316,9.120
12.475000,-0.3275,-9.8346,-1.7850,10.001
12.476000,-0.3661,-10.6459,-1.7119,10.789
12.477000,-0.7931,-11.3881,-1.7099,11.543
12.477000,-1.2195,-11.8590,-1.7801,12.054
12.478000,-1.6731,-11.9534,-1.7459,12.196
12.479000,-2.0873,-11.6828,-1.5736,11.972
12.482000,-2.5679,-11.2620,-1.2074,11.614
12.488000,-2.7550,-10.8327,-0.6749,11.198
12.491000,-2.7467,-10.4722,-0.3128,10.831
12.496000,-2.6748,-10.0859,0.1384,10.435
12.522000,-2.5861,-9.6945,0.7200,10.059
12.523000,-2.4247,-9.2682,1.2785,9.665
12.523000,-2.1753,-8.7701,1.8216,9.218
12.523000,-1.8902,-8.2503,2.3097,8.774
12.524000,-1.5921,-7.7539,2.6743,8.355
12.526000,-1.2591,-7.3504,2.8276,7.976
12.531000,-0.8956,-6.9849,2.7897,7.575
12.535000,-0.4919,-6.6085,2.5329,7.094
12.540000,-0.0719,-6.2307,2.1196,6.582
12.545000,0.3558,-5.8316,1.6124,6.061
12.584000,0.8078,-5.4185,1.0992,5.588
12.585000,1.2278,-5.0142,0.5513,5.192
12.585000,1.6624,-4.7194,-0.0205,5.004
12.585000,2.2621,-4.4882,-0.4652,5.048
12.585000,2.7530,-4.3378,-0.8252,5.204
12.586000,3.1043,-4.3040,-1.1548,5.431
12.586000,3.3139,-4.2933,-1.3754,5.595
12.586000,3.4383,-4.3129,-1.5351,5.725
12.590000,3.4131,-4.3238,-1.6104,5.739
12.594000,3.3191,-4.3566,-1.6318,5.715
12.600000,3.1495,-4.3832,-1.6122,5.633
12.605000,2.9396,-4.4232,-1.5581,5.535
12.610000,2.6839,-4.4055,-1.5180,5.377
12.614000,2.4292,-4.3155,-1.4167,5.151
12.619000,2.1806,-4.1437,-1.2607,4.849
12.623000,1.9558,-3.8736,-1.0749,4.471
12.628000,1.7645,-3.5371,-0.9167,4.058
12.667000,1.6109,-3.1406,-0.7656,3.612
12.667000,1.4700,-2.7244,-0.6501,3.163
12.669000,1.2830,-2.3151,-0.5871,2.711
12.669000,1.0798,-1.9606,-0.5707,2.310
12.669000,0.8619,-1.6368,-0.5746,1.937
12.670000,0.7257,-1.3105,-0.5998,1.614
12.670000,0.6034,-0.8933,-0.5606,1.215
12.670000,0.4148,-0.5027,-0.5760,0.870
12.672000,0.3355,-0.1686,-0.6072,0.714
12.677000,0.3331,0.1827,-0.6114,0.720
12.682000,0.2460,0.5031,-0.6283,0.842
12.688000,0.1833,0.7821,-0.6964,1.063
12.693000,0.2152,1.0266,-0.8238,1.334
12.697000,0.1908,1.2869,-0.9648,1.620
12.703000,0.0718,1.5068,-1.1383,1.890
12.707000,-0.0892,1.6723,-1.2781,2.107
12.711000,-0.2088,1.8303,-1.4109,2.320
12.744000,-0.3698,1.9200,-1.5983,2.525
12.744000,-0.5461,1.9466,-1.7593,2.680
12.745000,-0.6591,1.9447,-1.8434,2.759
12.745000,-0.7700,1.9516,-1.9254,2.848
12.745000,-0.9055,1.9565,-1.9414,2.901
12.745000,-1.0393,1.9296,-1.9030,2.903
12.745000,-1.1465,1.8651,-1.8484,2.865
12.751000,-1.2438,1.7667,-1.7452,2.777
12.755000,-1.3119,1.6311,-1.6176,2.645
12.761000,-1.3770,1.4919,-1.4372,2.487
12.766000,-1.4030,1.3624,-1.2555,2.324
12.771000,-1.3875,1.2652,-1.0632,2.158
12.775000,-1.3759,1.2075,-0.8952,2.038
12.781000,-1.3392,1.1249,-0.7615,1.908
12.786000,-1.2868,1.0222,-0.6393,1.763
12.789000,-1.2054,0.9486,-0.5204,1.620
12.795000,-1.0722,0.9042,-0.4002,1.459
12.802000,-0.8897,0.9117,-0.3240,1.314
12.804000,-0.6699,0.9206,-0.2644,1.169
12.809000,-0.4412,0.9334,-0.0949,1.037
12.814000,-0.1908,0.9965,-0.0055,1.015
12.843000,0.0610,1.0513,0.0815,1.056
12.843000,0.2846,1.0358,0.2295,1.098
12.843000,0.4624,0.9887,0.3581,1.149
12.844000,0.5983,0.9283,0.4541,1.194
12.844000,0.7443,0.8515,0.5595,1.262
12.844000,0.9150,0.7552,0.6814,1.368
12.850000,1.1300,0.7152,0.8307,1.574
12.853000,1.3573,0.6884,1.0001,1.821
12.859000,1.6327,0.6821,1.1720,2.122
12.863000,1.9752,0.6985,1.3775,2.507
12.868000,2.4015,0.7516,1.5907,2.977
12.873000,2.8811,0.8396,1.8439,3.522
12.878000,3.4628,0.9751,2.2527,4.245
12.883000,4.1239,1.1843,2.6638,5.050
12.887000,4.8005,1.4506,3.1771,5.937
12.893000,5.4214,1.7000,3.7043,6.783
12.897000,5.9993,1.9786,4.1601,7.564
12.902000,6.4861,2.2561,4.5163,8.219
12.908000,6.9475,2.5154,4.8301,8.828
12.913000,7.3402,2.7996,5.0547,9.342
12.919000,7.6583,3.1146,5.2511,9.794
12.922000,7.9508,3.4868,5.4754,10.264
12.927000,8.2294,3.8860,5.7355,10.757
12.963000,8.4427,4.3697,5.9487,11.214
12.964000,8.5703,4.8898,6.1564,11.630
12.964000,8.7481,5.4209,6.3798,12.109
12.964000,8.8850,6.0176,6.6124,12.605
12.965000,8.9723,6.6452,6.7675,13.056
12.965000,9.0550,7.2850,6.8823,13.507
12.965000,9.1917,7.9555,6.9946,14.025
12.966000,9.2252,8.5845,7.0574,14.443
12.970000,9.2589,9.0436,7.0126,14.720
12.976000,9.3314,9.2669,6.7736,14.793
12.981000,9.4682,9.1493,6.4415,14.658
12.986000,9.5727,8.5459,6.2275,14.264
12.990000,9.5147,7.4847,6.2772,13.636
12.996000,9.2608,6.2713,6.5456,12.959
13.003000,8.8286,5.2010,6.9609,12.387
13.005000,8.3802,4.3794,7.2658,11.925
13.010000,7.8942,3.8273,7.1927,11.345
13.015000,7.4068,3.5757,6.6852,10.599
13.061000,6.9271,3.6409,5.8900,9.795
13.062000,6.5007,3.8718,4.8701,8.998
13.064000,6.1933,4.1758,3.8271,8.393
13.064000,6.0033,4.3911,2.8903,7.980
13.065000,5.8487,4.4640,2.1441,7.664
13.065000,5.6704,4.4318,1.6873,7.392
13.065000,5.5306,4.3091,1.4436,7.158
13.066000,5.4140,4.1369,1.3935,6.955
13.066000,5.3184,3.9370,1.4995,6.785
13.067000,5.2239,3.7156,1.7335,6.641
13.069000,5.1452,3.5064,2.1056,6.573
13.073000,5.1605,3.3070,2.5931,6.655
13.079000,5.2592,3.1244,3.1170,6.866
13.083000,5.4413,2.9797,3.6249,7.185
13.088000,5.6279,2.8465,4.0419,7.491
13.094000,5.7891,2.7385,4.3267,7.729
13.099000,5.8712,2.6629,4.5163,7.871
13.104000,5.8969,2.5798,4.6666,7.950
13.109000,5.9026,2.5312,4.7510,7.989
13.113000,5.8607,2.4537,4.7542,7.935
13.120000,5.7621,2.3712,4.6881,7.798
13.125000,5.6139,2.3114,4.5711,7.600
13.128000,5.4293,2.2729,4.4249,7.364
13.166000,5.2237,2.2626,4.2536,7.106
13.167000,4.9969,2.2625,4.0969,6.846
13.167000,4.7573,2.2378,3.9383,6.569
13.167000,4.5122,2.2123,3.7721,6.284
13.168000,4.2733,2.1883,3.6249,6.016
13.168000,4.0382,2.1479,3.4955,5.757
13.168000,3.8119,2.1254,3.3719,5.515
13.168000,3.6182,2.1054,3.2171,5.280
13.171000,3.4403,2.1138,3.0649,5.069
13.176000,3.2843,2.1005,2.8925,4.854
13.182000,3.1466,2.0676,2.7000,4.633
13.187000,2.9974,1.9841,2.5151,4.387
13.191000,2.8680,1.9111,2.3318,4.161
13.196000,2.7252,1.8114,2.1486,3.915
13.203000,2.5404,1.6949,1.9789,3.639
13.206000,2.3355,1.5675,1.7606,3.318
13.210000,2.1287,1.4199,1.5761,3.005
13.246000,1.9083,1.2429,1.4158,2.682
13.246000,1.6866,1.0617,1.2748,2.366
13.247000,1.4602,0.8430,1.1472,2.039
13.247000,1.2425,0.6372,1.0721,1.760
13.247000,1.0396,0.4082,1.0505,1.533
13.247000,0.8267,0.1648,0.9746,1.289
13.248000,0.5645,-0.1035,0.8697,1.042
13.249000,0.2655,-0.4071,0.8110,0.945
13.255000,-0.0118,-0.6798,0.7184,0.989
13.260000,-0.2314,-0.9335,0.5936,1.130
13.265000,-0.4616,-1.2064,0.4954,1.383
13.277000,-0.7286,-1.5099,0.4394,1.733
13.278000,-0.9976,-1.7959,0.3600,2.086
13.280000,-1.2315,-2.0774,0.2789,2.431
13.292000,-1.4389,-2.3565,0.1869,2.767
13.293000,-1.6521,-2.6522,0.0626,3.125
13.294000,-1.8616,-2.9494,-0.0519,3.488
13.309000,-2.1103,-3.2347,-0.1696,3.866
13.310000,-2.2872,-3.5077,-0.2688,4.196
13.311000,-2.4021,-3.7539,-0.3386,4.469
13.314000,-2.4600,-4.0069,-0.3692,4.716
13.324000,-2.5280,-4.2403,-0.4433,4.957
13.325000,-2.6490,-4.5076,-0.4656,5.249
13.329000,-2.7762,-4.7773,-0.5309,5.551
13.381000,-2.8738,-5.0141,-0.6843,5.820
13.382000,-2.9767,-5.2214,-0.8062,6.064
13.382000,-3.0408,-5.3896,-0.9374,6.259
13.382000,-3.0878,-5.5282,-1.0859,6.425
13.383000,-3.0787,-5.6589,-1.2575,6.564
13.383000,-3.1103,-5.7767,-1.3686,6.702
13.383000,-3.1639,-5.9063,-1.5348,6.874
13.383000,-3.1618,-6.1062,-1.6759,7.077
13.384000,-3.1844,-6.3448,-1.7691,7.316
13.384000,-3.2020,-6.5608,-1.8288,7.526
13.384000,-3.1991,-6.7923,-1.8229,7.726
13.387000,-3.1866,-6.9914,-1.8102,7.894
13.392000,-3.1779,-7.1771,-1.7990,8.053
13.397000,-3.1849,-7.3229,-1.7453,8.174
13.402000,-3.2495,-7.4228,-1.6780,8.275
13.406000,-3.1710,-7.4712,-1.6005,8.273
13.412000,-3.0298,-7.4731,-1.4664,8.196
13.420000,-2.9405,-7.4769,-1.3226,8.142
13.421000,-2.8386,-7.5054,-1.2065,8.114
13.426000,-2.7324,-7.5132,-1.1359,8.075
13.431000,-2.6029,-7.5436,-1.0560,8.050
13.470000,-2.4680,-7.5980,-1.0087,8.052
13.471000,-2.3658,-7.6355,-0.9417,8.049
13.471000,-2.2832,-7.6813,-0.9042,8.064
13.472000,-2.2166,-7.7246,-0.8353,8.080
13.472000,-2.1455,-7.7235,-0.7640,8.052
13.472000,-2.0818,-7.6881,-0.6547,7.992
13.473000,-2.0467,-7.6568,-0.4660,7.939
13.473000,-2.0343,-7.6320,-0.3262,7.905
13.476000,-2.0179,-7.5493,-0.1663,7.816
13.480000,-2.0478,-7.4603,-0.0574,7.736
13.485000,-2.1355,-7.3806,0.0269,7.683
13.490000,-2.2631,-7.3041,0.1218,7.648
13.495000,-2.4160,-7.1807,0.2402,7.580
13.501000,-2.5713,-7.0012,0.3151,7.465
13.505000,-2.6694,-6.8147,0.3241,7.326
13.509000,-2.6606,-6.7161,0.2502,7.228
13.514000,-2.4676,-6.7700,0.1005,7.206
13.520000,-2.0648,-7.0338,-0.0667,7.331
13.524000,-1.5303,-7.5002,-0.1924,7.657
13.529000,-1.0984,-8.1457,-0.3299,8.226
13.576000,-0.9337,-8.8053,-0.5827,8.874
13.578000,-1.0414,-9.2041,-0.7941,9.297
13.578000,-1.4457,-9.5835,-0.9542,9.739
13.579000,-1.7466,-9.8953,-0.9274,10.091
13.579000,-2.1021,-9.9012,-0.8017,10.154
13.580000,-2.4164,-9.6758,-0.6648,9.995
13.580000,-2.6316,-9.3574,-0.4390,9.730
13.581000,-2.6886,-9.0235,-0.1179,9.416
13.581000,-2.6010,-8.7365,0.2459,9.119
13.581000,-2.4159,-8.5353,0.6128,8.892
13.583000,-2.2435,-8.3833,0.9340,8.728
13.587000,-2.0980,-8.2260,1.2131,8.576
13.593000,-1.9278,-8.0373,1.4166,8.386
13.598000,-1.8155,-7.7947,1.4659,8.136
13.602000,-1.7226,-7.5363,1.4173,7.860
13.607000,-1.6479,-7.2333,1.3223,7.536
13.612000,-1.5375,-6.9083,1.1630,7.172
13.619000,-1.3566,-6.5985,0.9789,6.807
13.623000,-1.0897,-6.2478,0.7927,6.391
13.626000,-0.7739,-5.8831,0.6381,5.968
13.631000,-0.4380,-5.5288,0.5460,5.573
13.666000,-0.1094,-5.2202,0.4700,5.242
13.667000,0.2404,-4.9411,0.4065,4.964
13.668000,0.6053,-4.6818,0.3570,4.734
13.668000,0.9507,-4.4570,0.2938,4.567
13.669000,1.2083,-4.3043,0.1967,4.475
13.669000,1.3783,-4.1650,0.0655,4.388
13.670000,1.4777,-4.1012,-0.1083,4.361
13.670000,1.4921,-4.0958,-0.2949,4.369
13.676000,1.4255,-4.1087,-0.4633,4.374
13.681000,1.3174,-4.1489,-0.6088,4.395
13.686000,1.1693,-4.1608,-0.7209,4.382
13.691000,1.0147,-4.1645,-0.8140,4.363
13.695000,0.8550,-4.1333,-0.8666,4.309
13.703000,0.7000,-4.0908,-0.9005,4.247
13.705000,0.5915,-4.0094,-0.9119,4.154
13.710000,0.4829,-3.8989,-0.8987,4.030
13.719000,0.4244,-3.7152,-0.8537,3.836
13.721000,0.3659,-3.5196,-0.8237,3.633
13.724000,0.3147,-3.2836,-0.8363,3.403
13.730000,0.2432,-3.0279,-0.8415,3.152
13.760000,0.1791,-2.7680,-0.9110,2.920
13.760000,0.1308,-2.4824,-1.0208,2.687
13.761000,0.1054,-2.1595,-1.1137,2.432
13.761000,0.1196,-1.8138,-1.1991,2.178
13.761000,0.1566,-1.4264,-1.2915,1.931
13.761000,0.1768,-1.0418,-1.3873,1.744
13.763000,0.1899,-0.6579,-1.4818,1.632
13.769000,0.2126,-0.2938,-1.5749,1.616
13.773000,0.2256,0.0635,-1.6380,1.655
13.778000,0.2195,0.4176,-1.6892,1.754
13.783000,0.2003,0.7241,-1.6392,1.803
13.788000,0.2384,1.0150,-1.5977,1.908
13.793000,0.2643,1.3464,-1.4755,2.015
13.800000,0.2184,1.6177,-1.3518,2.119
13.802000,0.1986,1.8204,-1.2205,2.201
13.808000,0.1414,2.0045,-1.0266,2.257
13.814000,0.0705,2.1699,-0.9027,2.351
13.818000,-0.0132,2.3271,-0.8079,2.463
13.823000,-0.1253,2.4366,-0.7300,2.547
13.827000,-0.2409,2.5094,-0.6876,2.613
13.837000,-0.3709,2.5038,-0.6433,2.612
13.838000,-0.4760,2.4810,-0.5932,2.595
13.842000,-0.5802,2.4577,-0.5313,2.581
13.848000,-0.6704,2.4354,-0.4742,2.570
13.880000,-0.7356,2.3698,-0.4197,2.517
13.881000,-0.7927,2.3020,-0.3987,2.467
13.882000,-0.8393,2.2180,-0.3978,2.405
13.882000,-0.8728,2.0976,-0.3844,2.304
13.882000,-0.8418,1.9735,-0.3646,2.176
13.882000,-0.7606,1.8446,-0.3095,2.019
13.882000,-0.6326,1.6980,-0.2064,1.824
13.886000,-0.5152,1.5554,-0.0840,1.641
13.891000,-0.3374,1.4228,0.0167,1.462
13.896000,-0.1652,1.3482,0.1303,1.365
13.900000,0.0268,1.3230,0.2316,1.343
13.905000,0.2242,1.2779,0.3372,1.341
13.911000,0.4963,1.2714,0.4364,1.433
13.916000,0.8072,1.2651,0.5721,1.606
13.921000,1.1615,1.3063,0.7463,1.901
13.926000,1.5185,1.3592,0.9358,2.243
13.931000,1.8616,1.4627,1.0916,2.607
13.937000,2.1461,1.5416,1.1552,2.884
13.940000,2.3975,1.5888,1.2558,3.138
13.944000,2.6276,1.6473,1.2874,3.358
13.984000,2.8543,1.6792,1.2969,3.557
13.984000,3.0577,1.6572,1.3514,3.731
13.985000,3.2641,1.5484,1.3451,3.855
13.985000,3.4571,1.5002,1.4121,4.024
13.985000,3.7001,1.4553,1.5643,4.273
13.986000,3.9893,1.4553,1.7873,4.607
13.986000,4.2971,1.4591,2.0440,4.977
13.986000,4.6472,1.5168,2.3960,5.444
13.989000,4.9928,1.6050,2.7940,5.942
13.994000,5.3683,1.7735,3.2789,6.536
13.999000,5.8247,2.0192,3.7222,7.201
14.004000,6.2588,2.2804,4.1256,7.835
14.009000,6.6010,2.5150,4.4696,8.359
14.013000,6.9672,2.8925,4.7205,8.899
14.020000,7.3283,3.3275,4.9269,9.437
14.023000,7.5839,3.8177,5.0852,9.897
14.027000,7.8112,4.4342,5.1560,10.357
14.063000,7.9394,5.0943,5.2637,10.802
14.064000,8.1578,5.7636,5.4129,11.361
14.065000,8.2616,6.4681,5.5597,11.874
14.065000,8.3291,7.2048,5.7086,12.405
14.065000,8.3898,7.9050,5.8471,12.925
14.066000,8.3894,8.5194,5.8724,13.321
14.066000,8.4179,8.9830,5.7590,13.591
14.068000,8.5345,9.1476,5.6047,13.709
14.071000,8.6537,8.9668,5.4546,13.603
14.077000,8.7079,8.3842,5.4844,13.274
14.082000,8.6044,7.4238,5.7464,12.735
14.087000,8.3142,6.3362,6.1390,12.123
14.091000,7.9053,5.4047,6.3639,11.498
14.097000,7.4409,4.6918,6.3010,10.820
14.102000,7.0170,4.2264,5.8819,10.085
14.107000,6.6453,3.9523,5.1854,9.310
14.112000,6.3750,3.8595,4.4448,8.677
14.120000,6.1754,3.7754,3.7671,8.160
14.122000,6.0328,3.6605,3.1883,7.743
14.126000,5.8964,3.4566,2.6657,7.336
14.133000,5.6788,3.2498,2.3314,6.946
14.164000,5.4591,3.0654,2.1316,6.614
14.165000,5.2971,2.8942,1.9677,6.349
14.165000,5.1487,2.7877,1.8601,6.143
14.165000,5.0138,2.7209,1.8223,5.989
14.165000,4.9521,2.6830,1.9416,5.957
14.166000,4.9734,2.6369,2.2304,6.055
14.166000,5.0740,2.5621,2.6412,6.268
14.171000,5.2374,2.4641,3.1032,6.568
14.175000,5.3967,2.3489,3.5056,6.851
14.180000,5.5031,2.2689,3.8380,7.082
14.185000,5.5329,2.2297,4.1332,7.257
14.190000,5.5151,2.1941,4.3618,7.366
14.195000,5.4322,2.1431,4.4973,7.371
14.201000,5.3274,2.0958,4.5598,7.319
14.205000,5.1877,2.0498,4.5935,7.226
14.210000,5.0386,1.9919,4.5862,7.098
14.214000,4.8405,1.9139,4.5822,6.935
14.220000,4.6081,1.8695,4.5204,6.720
14.224000,4.3654,1.8909,4.4343,6.503
14.229000,4.1132,1.9405,4.3182,6.271
14.237000,3.8836,1.9978,4.1368,6.016
14.243000,3.6310,2.0506,3.9096,5.716
14.244000,3.3624,2.0856,3.6598,5.390
14.248000,3.1221,2.1255,3.3676,5.060
14.280000,2.8668,2.1596,3.0992,4.742
14.281000,2.6552,2.2034,2.8694,4.488
14.282000,2.4885,2.2400,2.6853,4.292
14.282000,2.3581,2.2810,2.5146,4.134
14.282000,2.2760,2.2692,2.3323,3.971
14.283000,2.1958,2.2152,2.1634,3.796
14.283000,2.1043,2.1058,2.0213,3.598
14.287000,1.9695,1.9831,1.8878,3.373
14.292000,1.8348,1.8734,1.7591,3.158
14.297000,1.6910,1.7087,1.6852,2.936
14.312000,1.5503,1.4844,1.5369,2.640
14.313000,1.3818,1.2368,1.3812,2.312
14.314000,1.2014,0.9660,1.2564,1.989
14.325000,1.0178,0.7091,1.1442,1.688
14.326000,0.8300,0.4739,1.0650,1.431
14.326000,0.6356,0.2577,0.9016,1.133
14.332000,0.3897,-0.0335,0.7713,0.865
14.340000,0.0805,-0.3523,0.7172,0.803
14.341000,-0.1734,-0.6220,0.5791,0.867
14.347000,-0.3889,-0.8616,0.4936,1.066
14.399000,-0.6281,-1.1512,0.4272,1.379
14.400000,-0.8255,-1.3843,0.3040,1.640
14.400000,-1.0635,-1.6336,0.1435,1.955
14.400000,-1.3434,-1.9323,0.0880,2.355
14.401000,-1.5837,-2.2176,-0.0130,2.725
14.401000,-1.7728,-2.4895,-0.1541,3.060
14.402000,-1.9681,-2.7574,-0.2372,3.396
14.402000,-2.1234,-3.0366,-0.3945,3.726
14.402000,-2.3581,-3.3301,-0.5193,4.113
14.402000,-2.5682,-3.6317,-0.5568,4.483
14.403000,-2.7181,-3.9134,-0.6694,4.812
14.405000,-2.8115,-4.1727,-0.7731,5.091
14.410000,-2.9118,-4.4275,-0.8180,5.362
14.415000,-2.9989,-4.6633,-0.9081,5.618
14.420000,-3.0859,-4.9166,-1.0959,5.907
14.425000,-3.2447,-5.1978,-1.1747,6.239
14.429000,-3.3294,-5.4262,-1.3489,6.508
14.437000,-3.3798,-5.6267,-1.5440,6.743
14.439000,-3.4487,-5.8230,-1.6455,6.965
14.443000,-3.5157,-6.0052,-1.7241,7.169
14.484000,-3.5559,-6.1446,-1.8098,7.326
14.485000,-3.5981,-6.2732,-1.8862,7.474
14.485000,-3.6255,-6.4113,-1.9044,7.608
14.485000,-3.6013,-6.5039,-1.9577,7.688
14.486000,-3.5496,-6.5929,-1.9830,7.746
14.486000,-3.5192,-6.6724,-1.9400,7.789
14.486000,-3.5151,-6.7460,-1.8637,7.832
14.486000,-3.5084,-6.8008,-1.7722,7.855
14.488000,-3.4931,-6.8378,-1.6865,7.861
14.493000,-3.4765,-6.8633,-1.5765,7.853
14.498000,-3.4274,-6.8584,-1.4749,7.808
14.503000,-3.4559,-6.8484,-1.3448,7.788
14.508000,-3.4889,-6.8187,-1.2415,7.759
14.513000,-3.4894,-6.8161,-1.1758,7.747
14.520000,-3.4658,-6.8405,-1.1284,7.751
14.523000,-3.4137,-6.8668,-1.0609,7.742
14.527000,-3.3234,-6.9346,-0.9662,7.750
14.567000,-3.2059,-6.9939,-0.8179,7.737
14.568000,-3.0910,-7.0374,-0.6796,7.716
14.568000,-3.0170,-7.0417,-0.5348,7.679
14.569000,-2.9707,-7.0151,-0.4238,7.630
14.569000,-2.9426,-6.9425,-0.3562,7.549
14.569000,-2.8776,-6.8587,-0.3223,7.445
14.569000,-2.8130,-6.7294,-0.3100,7.300
14.569000,-2.7152,-6.6028,-0.2895,7.145
14.571000,-2.5686,-6.4958,-0.2654,6.990
14.576000,-2.3996,-6.4219,-0.2547,6.860
14.581000,-2.1700,-6.4314,-0.2645,6.793
14.586000,-1.8786,-6.5724,-0.3484,6.844
14.591000,-1.4946,-6.8638,-0.4677,7.040
14.596000,-1.0817,-7.3375,-0.6555,7.446
14.600000,-0.6472,-7.9440,-0.8670,8.017
14.605000,-0.2701,-8.7085,-1.0801,8.779
14.611000,-0.0237,-9.5043,-1.0955,9.567
14.616000,-0.1069,-10.3901,-1.1067,10.449
14.622000,-0.1627,-11.1634,-0.9813,11.208
14.625000,-0.4173,-11.7054,-0.7012,11.734
14.629000,-1.0181,-12.0233,-0.3391,12.071
14.680000,-1.5831,-12.0154,0.0643,12.119
14.682000,-2.0338,-11.6873,0.4472,11.871
14.683000,-2.0753,-11.1288,0.9140,11.358
14.683000,-2.0874,-10.4540,1.4945,10.765
14.683000,-2.1637,-9.9517,1.8985,10.360
14.684000,-2.0479,-9.4640,2.2732,9.946
14.684000,-1.9872,-8.9395,2.6228,9.526
14.684000,-1.9161,-8.4125,2.8144,9.075
14.684000,-1.8049,-7.8888,2.9731,8.621
14.685000,-1.5688,-7.4300,3.0550,8.185
14.685000,-1.1688,-7.0045,2.9995,7.709
14.690000,-0.6661,-6.6615,2.7294,7.230
14.693000,-0.1471,-6.3257,2.2930,6.730
14.698000,0.3497,-5.9438,1.7662,6.210
14.731000,0.8672,-5.4802,1.1719,5.671
14.732000,1.3565,-4.9714,0.6418,5.193
14.733000,1.8042,-4.5418,-0.0420,4.887
14.733000,2.4064,-4.2385,-0.6898,4.923
14.734000,2.9226,-4.0379,-1.1255,5.110
14.734000,3.3306,-3.8921,-1.5160,5.342
14.734000,3.6761,-3.7419,-1.8212,5.553
14.779000,3.8364,-3.5892,-1.9825,5.615
14.780000,3.8398,-3.4946,-2.0356,5.577
14.780000,3.7516,-3.4500,-2.0284,5.486
14.780000,3.5450,-3.3916,-1.9750,5.289
14.780000,3.3029,-3.3345,-1.8799,5.056
14.781000,3.0354,-3.2470,-1.7319,4.770
14.781000,2.7618,-3.1258,-1.5387,4.446
14.781000,2.4776,-2.9599,-1.3639,4.094
14.781000,2.2209,-2.7174,-1.1813,3.703
14.781000,1.9772,-2.4288,-1.0790,3.312
14.786000,1.7376,-2.0682,-1.0625,2.903
14.791000,1.4804,-1.7092,-1.0857,2.508
14.796000,1.2076,-1.3449,-1.1649,2.150
14.831000,0.9060,-1.0314,-1.2939,1.886
14.832000,0.5984,-0.7709,-1.4126,1.717
14.832000,0.3217,-0.5763,-1.5415,1.677
14.832000,0.0639,-0.3138,-1.6266,1.658
14.833000,-0.1940,-0.0600,-1.6576,1.670
14.833000,-0.3603,0.1492,-1.6532,1.699
14.833000,-0.5568,0.3700,-1.6032,1.737
14.835000,-0.7964,0.5130,-1.5844,1.846
14.840000,-0.9513,0.6057,-1.5980,1.956
14.845000,-1.0596,0.6557,-1.5650,2.001
