time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.409000,-0.3894,-0.1286,-10.5725,10.580
6.414000,-2.5561,-0.2735,-12.3734,12.638
6.420000,-4.5870,-0.3185,-13.0186,13.807
6.424000,-6.6141,-0.1413,-13.7126,15.225
6.428000,-8.8154,0.5921,-14.5761,17.045
6.437000,-10.9441,1.5618,-15.5164,19.052
6.438000,-13.0276,2.6359,-15.1229,20.134
6.443000,-14.8763,3.4606,-11.4783,19.106
6.482000,-15.1636,3.4594,-6.9829,17.049
6.484000,-13.6545,3.2519,-2.4749,14.253
6.484000,-12.9134,3.6498,-0.0529,13.419
6.484000,-11.8747,4.1416,2.5770,12.838
6.484000,-10.9761,4.8283,3.0469,12.372
6.484000,-9.9016,5.6518,0.8198,11.431
6.485000,-8.4353,6.4556,-2.0759,10.823
6.485000,-6.1959,7.0253,-3.7862,10.103
6.505000,-4.0386,7.3959,-4.1193,9.380
6.506000,-2.0346,7.5676,-1.9489,8.075
6.506000,0.0247,7.2906,1.5480,7.453
6.506000,2.0135,6.5462,4.0935,7.979
6.531000,3.3248,5.6124,5.0282,8.236
6.531000,4.0599,4.8673,5.1434,8.163
6.531000,3.7809,3.8854,5.7216,7.882
6.531000,3.1874,2.9663,5.7740,7.232
6.531000,2.0562,1.5313,5.7042,6.254
6.532000,0.2831,0.0120,5.5184,5.526
6.536000,-1.4880,-1.4229,5.0273,5.433
6.541000,-3.5304,-2.8883,4.6827,6.537
6.546000,-5.7879,-4.8130,4.1946,8.617
6.551000,-8.1265,-7.0053,3.1522,11.183
6.556000,-9.7331,-9.4938,-0.5938,13.609
6.561000,-10.7543,-12.1058,-5.7748,17.192
6.567000,-11.7342,-14.3473,-9.9027,21.014
6.571000,-11.9553,-15.5695,-11.5035,22.752
6.575000,-11.5843,-14.3719,-12.3188,22.192
6.580000,-9.4416,-11.8854,-10.6358,18.534
6.592000,-6.6378,-10.4398,-6.5762,14.011
6.592000,-3.5450,-9.0207,-2.7094,10.064
6.595000,-0.9452,-7.6805,0.1173,7.739
6.600000,1.2005,-6.3879,2.1440,6.844
6.605000,2.8695,-5.5370,3.6508,7.226
6.609000,4.3814,-4.9108,4.4937,7.969
6.614000,5.3922,-4.3155,4.9210,8.480
6.625000,5.8367,-3.6693,4.8800,8.447
6.625000,6.1457,-2.9989,4.7988,8.354
6.629000,6.6727,-2.3591,4.8436,8.576
6.634000,7.0173,-1.8772,4.7797,8.695
6.639000,7.2385,-1.4990,4.4837,8.646
6.644000,7.2444,-1.2749,4.5251,8.636
6.649000,7.1078,-1.1711,4.8641,8.692
6.663000,6.8297,-1.1048,5.0205,8.548
6.664000,6.5114,-1.1031,5.4660,8.573
6.664000,5.9998,-1.1916,5.5866,8.284
6.676000,5.0437,-1.4992,5.4823,7.599
6.677000,4.1838,-1.8345,5.5024,7.152
6.699000,3.3066,-2.1384,5.3724,6.661
6.699000,2.4254,-2.4252,5.2327,6.257
6.699000,1.6060,-2.6501,5.0953,5.964
6.700000,0.7280,-2.9445,4.9689,5.821
6.700000,-0.2338,-3.2676,4.8100,5.820
6.703000,-1.2791,-3.6263,4.6655,6.046
6.712000,-2.1472,-3.8976,4.5363,6.355
6.721000,-2.8101,-4.0933,4.3756,6.618
6.722000,-3.2378,-4.1893,4.1588,6.733
6.726000,-3.2923,-4.0895,3.8214,6.494
6.728000,-2.9758,-3.8063,3.4584,5.942
6.736000,-2.4640,-3.3808,3.1030,5.209
6.739000,-1.8239,-2.9184,2.8333,4.458
6.742000,-1.1776,-2.4579,2.6299,3.787
6.746000,-0.4784,-2.0027,2.5082,3.245
6.751000,0.1693,-1.5870,2.3630,2.852
6.756000,0.7322,-1.1747,2.2401,2.633
6.761000,1.2257,-0.8374,2.1407,2.605
6.767000,1.7548,-0.5209,2.0604,2.756
6.771000,2.1663,-0.2332,2.0283,2.977
6.776000,2.5748,0.0562,1.9768,3.247
6.781000,2.8554,0.2806,2.0025,3.499
6.786000,3.0572,0.4832,2.0068,3.689
6.791000,3.1834,0.6678,1.9667,3.801
6.795000,3.2317,0.8100,1.9609,3.866
6.800000,3.2257,0.9378,1.9401,3.879
6.806000,3.2227,1.0725,1.9215,3.902
6.810000,3.0923,1.2133,1.8541,3.804
6.817000,2.9577,1.3555,1.7633,3.701
6.820000,2.7363,1.5016,1.6637,3.537
6.825000,2.5130,1.6378,1.5481,3.376
6.830000,2.2483,1.7475,1.3857,3.167
6.834000,1.9325,1.8682,1.2432,2.961
6.839000,1.6100,1.9378,1.1363,2.764
6.844000,1.2853,2.0215,1.0143,2.601
6.849000,0.9789,2.1036,0.8554,2.473
6.854000,0.7086,2.1971,0.6460,2.397
6.859000,0.4039,2.2250,0.4623,2.308
6.864000,0.1391,2.2418,0.2752,2.263
6.869000,-0.1168,2.2346,0.1360,2.242
6.874000,-0.3923,2.1726,-0.0478,2.208
6.878000,-0.6178,2.1062,-0.2521,2.209
6.884000,-0.7731,2.0671,-0.4296,2.248
6.889000,-0.8747,2.0724,-0.6013,2.328
6.893000,-0.9408,2.0884,-0.7699,2.416
6.899000,-0.9964,2.1102,-0.9545,2.521
6.903000,-1.0118,2.1650,-1.1264,2.642
6.908000,-1.0503,2.2071,-1.3504,2.792
6.913000,-1.1025,2.2424,-1.6261,2.981
6.918000,-1.2032,2.2911,-2.0293,3.289
6.922000,-1.3609,2.3450,-2.4277,3.639
6.927000,-1.5018,2.4371,-2.7628,3.978
6.933000,-1.5500,2.4674,-3.5202,4.570
6.938000,-1.4342,2.2245,-5.3071,5.930
6.942000,-1.0815,1.7459,-8.7187,8.957
6.947000,-1.4409,1.1909,-13.8553,13.981
6.952000,-1.1492,0.7984,-17.5512,17.607
6.957000,-1.6099,0.0482,-17.8034,17.876
6.962000,-2.7416,-0.5923,-14.7692,15.033
6.967000,-3.2344,-0.5006,-10.6009,11.095
6.972000,-3.5572,-0.2542,-7.2778,8.105
6.976000,-3.6388,0.1528,-4.6709,5.923
6.981000,-3.6896,0.5235,-2.8943,4.718
6.986000,-3.7594,0.9617,-1.6197,4.205
6.991000,-3.8256,1.3514,-0.8055,4.136
6.997000,-3.9126,1.6032,-0.1762,4.232
7.001000,-4.0760,2.1980,-0.2756,4.639
7.006000,-4.2925,2.6462,-0.4246,5.060
7.011000,-4.5294,2.9232,-0.4642,5.411
7.024000,-4.7395,3.2123,-0.6625,5.764
7.029000,-4.9903,3.4885,-0.9633,6.165
7.032000,-5.1725,3.7601,-1.2694,6.520
7.035000,-5.3320,3.9604,-1.6711,6.849
7.044000,-5.5132,4.1825,-2.1507,7.247
7.045000,-5.7077,4.3426,-2.7738,7.690
7.045000,-5.7336,4.6459,-3.3743,8.114
7.059000,-5.4207,5.0476,-3.7929,8.322
7.060000,-4.8502,5.3793,-4.0646,8.306
7.060000,-4.1652,5.6259,-4.2107,8.169
7.072000,-3.6091,5.7769,-4.4257,8.123
7.073000,-3.0379,5.9093,-4.6348,8.101
7.074000,-2.6305,5.9871,-4.6257,8.010
7.079000,-2.3385,5.9916,-4.2825,7.727
7.088000,-2.0948,6.0046,-3.5626,7.289
7.090000,-2.0142,6.0093,-2.5865,6.845
7.094000,-2.3771,6.0184,-1.5743,6.660
7.105000,-3.2260,5.8782,-1.0489,6.787
7.106000,-4.0233,5.8547,-0.6815,7.136
7.109000,-4.7298,5.9760,-0.4588,7.635
7.114000,-5.2405,6.0669,-0.2404,8.020
7.120000,-5.4375,6.1480,-0.0287,8.208
7.124000,-5.3562,6.2019,0.1599,8.196
7.128000,-5.1862,6.2078,0.3366,8.096
7.141000,-5.0832,6.1446,0.2953,7.980
7.141000,-5.0057,6.1257,-0.0858,7.911
7.143000,-4.9790,6.0269,-0.9584,7.876
7.154000,-5.0962,5.7063,-2.5314,8.059
7.156000,-5.1439,4.6474,-4.3131,8.165
7.158000,-4.7618,3.2645,-5.9109,8.263
7.162000,-4.6146,1.7404,-6.6302,8.263
7.171000,-4.5545,0.4504,-6.6074,8.038
7.173000,-4.3897,-0.7966,-5.5335,7.108
7.177000,-4.1689,-2.0450,-4.1329,6.216
7.186000,-4.2633,-2.7165,-2.1079,5.477
7.187000,-4.1949,-3.0386,-0.0849,5.181
7.192000,-3.8989,-2.8879,1.4838,5.074
7.197000,-3.1907,-1.9606,2.4727,4.488
7.203000,-2.9752,-1.5000,2.7725,4.335
7.206000,-3.4023,-1.3939,3.0730,4.792
7.211000,-3.8981,-1.4821,3.3817,5.369
7.221000,-4.3027,-1.6698,3.4388,5.756
7.222000,-4.8041,-2.0768,3.3505,6.214
7.226000,-5.2959,-2.6023,3.2752,6.749
7.231000,-5.9109,-3.3961,3.1684,7.517
7.240000,-6.6274,-4.3434,2.9563,8.457
7.241000,-7.0447,-5.2129,2.7240,9.177
7.246000,-7.3580,-6.0345,2.1497,9.756
7.255000,-7.1987,-6.5259,1.3885,9.815
7.256000,-6.8524,-6.9352,0.7214,9.776
7.262000,-6.3393,-7.2970,0.3076,9.671
7.277000,-5.7991,-7.7641,-0.0223,9.691
7.277000,-5.0359,-8.1249,-0.0417,9.559
7.278000,-4.2418,-8.0634,-0.2264,9.114
7.282000,-3.2019,-7.5793,-0.4364,8.239
7.290000,-2.2478,-7.1480,-0.6736,7.523
7.290000,-1.2748,-6.7130,-0.7707,6.876
7.295000,-0.4315,-6.4073,-0.5835,6.448
7.303000,0.2643,-5.9048,0.1172,5.912
7.305000,1.0017,-5.2483,1.3467,5.510
7.309000,1.7141,-4.5899,2.3718,5.443
7.314000,2.4348,-4.0298,2.9961,5.581
7.322000,2.9349,-3.6176,3.2767,5.695
7.324000,3.3974,-3.2785,3.6113,5.944
7.329000,3.5987,-3.0600,4.4701,6.504
7.338000,3.5334,-3.0602,5.3498,7.104
7.339000,3.4802,-3.2146,5.9437,7.601
7.343000,3.4304,-3.1893,6.0543,7.655
7.357000,3.4681,-3.1454,5.7282,7.398
7.358000,3.6610,-3.1268,5.1068,7.018
7.358000,3.7703,-3.1112,4.3166,6.521
7.363000,4.0279,-3.0484,4.0007,6.444
7.370000,4.2650,-2.8684,3.8647,6.431
7.373000,4.4790,-2.6251,3.8688,6.475
7.378000,4.8427,-2.4310,3.9761,6.721
7.386000,5.1035,-2.2781,4.2092,6.997
7.388000,5.3056,-2.2348,4.5174,7.318
7.392000,5.4291,-2.1979,4.8454,7.602
7.397000,5.5827,-2.1098,5.0257,7.802
7.407000,5.7209,-2.0362,5.0905,7.924
7.407000,5.7840,-2.0359,5.1910,8.034
7.412000,5.7202,-2.1340,5.3628,8.126
7.422000,5.7079,-2.2491,5.1724,8.025
7.424000,5.6174,-2.3649,5.0755,7.932
7.427000,5.4809,-2.6054,5.1915,7.986
7.436000,5.3672,-2.9614,5.2239,8.054
7.437000,5.2889,-3.3132,5.1823,8.112
7.441000,5.2255,-3.6351,5.1700,8.201
7.447000,5.3567,-3.8727,5.0318,8.307
7.452000,5.5890,-4.0363,4.8779,8.445
7.456000,5.8196,-4.1803,4.6290,8.531
7.461000,6.0081,-4.2163,4.5979,8.661
7.473000,6.2330,-4.1431,4.6484,8.810
7.473000,6.5068,-4.0212,4.5607,8.906
7.476000,6.7761,-3.8558,4.2386,8.874
7.481000,7.0613,-3.6031,3.9095,8.839
7.490000,7.2904,-3.3059,3.6024,8.778
7.491000,7.4151,-3.0243,3.4400,8.716
7.496000,7.4744,-2.7232,3.3860,8.646
7.511000,7.4979,-2.3736,3.1246,8.463
7.511000,7.3148,-1.9744,2.6820,8.037
7.512000,7.0017,-1.6193,2.1399,7.498
7.525000,6.6275,-1.3090,1.6994,6.966
7.526000,6.1878,-1.0525,1.3906,6.429
7.526000,5.8114,-0.9051,1.3291,6.030
7.529000,5.2626,-0.7280,1.3423,5.480
7.568000,4.5907,-0.5670,1.4384,4.844
7.575000,3.8693,-0.4128,1.4917,4.167
7.575000,3.1361,-0.2563,1.3625,3.429
7.575000,2.2842,-0.0816,0.8412,2.436
7.576000,1.2358,0.1454,-0.3085,1.282
7.576000,-0.0469,0.4503,-2.0932,2.142
7.576000,-1.4886,0.8634,-4.5657,4.879
7.576000,-3.1259,1.3507,-7.7385,8.455
7.576000,-4.8186,1.9677,-10.7768,11.968
7.578000,-6.4565,2.8152,-12.6850,14.509
7.584000,-7.8195,3.5932,-12.5974,15.256
7.588000,-8.5858,4.2178,-10.0115,13.847
7.593000,-8.7176,3.8947,-6.4324,11.513
7.600000,-8.9652,3.7703,-3.2367,10.250
7.603000,-10.0485,4.5862,-3.8840,11.709
7.608000,-10.9008,5.2266,-3.6927,12.640
7.615000,-11.7891,5.8398,-3.3810,13.584
7.621000,-11.7484,6.7378,-3.8661,14.084
7.623000,-12.0154,6.9843,-4.0263,14.469
7.627000,-12.1185,7.3221,-5.7973,15.300
7.671000,-11.1567,7.7777,-7.0928,15.339
7.672000,-9.1278,8.3242,-7.0390,14.218
7.672000,-6.5550,8.5277,-5.2476,11.968
7.672000,-3.7246,8.2953,-2.5167,9.435
7.672000,-1.1938,7.2239,0.2647,7.327
7.672000,0.2129,5.6556,2.0230,6.010
7.672000,0.4924,4.1485,3.3049,5.327
7.673000,0.3305,2.9990,3.9290,4.954
7.673000,-0.0874,2.0570,3.7549,4.282
7.676000,-1.0001,0.6817,3.2334,3.453
7.681000,-2.0538,-1.7223,1.5558,3.099
7.690000,-3.5934,-4.1236,-1.7189,5.733
7.691000,-5.2367,-7.1145,-5.5158,10.415
7.696000,-6.6205,-10.6199,-6.7905,14.238
7.737000,-7.5819,-13.2871,-4.2218,15.870
7.738000,-8.2463,-14.6243,-0.3569,16.793
7.738000,-8.2400,-14.6185,2.0311,16.903
7.738000,-8.2593,-13.0137,2.9084,15.685
7.739000,-7.8043,-11.8023,2.8780,14.439
7.739000,-5.8453,-10.0857,2.2390,11.870
7.739000,-3.5584,-8.1704,1.8059,9.093
7.739000,-1.2700,-6.5816,2.0927,7.022
7.794000,0.7773,-5.4858,2.5697,6.108
7.794000,2.3110,-4.5721,2.8640,5.869
7.795000,3.5820,-3.7058,3.0495,5.989
7.795000,4.6701,-2.8949,3.1761,6.347
7.796000,5.6505,-2.1368,3.3524,6.909
7.797000,6.3500,-1.5470,3.3468,7.343
7.798000,6.8776,-1.1616,3.3626,7.743
7.799000,7.3592,-0.8028,3.4365,8.162
7.799000,7.7433,-0.4275,3.5454,8.527
7.800000,7.9627,-0.1248,3.5824,8.732
7.801000,7.9739,0.0986,3.6486,8.770
7.802000,7.6928,0.2052,3.7446,8.558
7.802000,7.0546,0.1629,3.9811,8.102
7.941000,6.3080,0.0522,4.2035,7.580
7.942000,5.5758,-0.1814,4.3913,7.100
7.942000,4.6951,-0.5059,4.6575,6.633
7.943000,3.5349,-1.0026,5.0741,6.265
7.943000,2.2853,-1.5965,5.5581,6.218
7.944000,0.9691,-2.2200,6.0186,6.488
7.944000,-0.3547,-2.8764,6.1878,6.833
7.944000,-1.7130,-3.5221,6.2296,7.358
7.945000,-2.9199,-4.1199,6.3309,8.098
7.945000,-3.9996,-4.6601,6.1388,8.683
7.946000,-4.8581,-5.0351,5.6996,9.024
7.946000,-5.4469,-5.2038,5.1885,9.147
7.947000,-5.6132,-5.1373,4.5826,8.883
7.947000,-5.3685,-4.7285,3.8459,8.122
7.947000,-4.5775,-4.0456,3.1933,6.893
7.948000,-3.5103,-3.3183,2.7144,5.541
7.948000,-2.4204,-2.5742,2.1486,4.135
7.949000,-1.3144,-1.8437,1.6968,2.829
7.949000,-0.3144,-1.2418,1.4170,1.910
7.949000,0.6084,-0.6865,1.3135,1.602
7.949000,1.4396,-0.2382,1.2906,1.948
7.950000,2.2268,0.1804,1.2958,2.583
7.950000,2.9124,0.5109,1.3759,3.261
7.950000,3.4841,0.7618,1.4080,3.834
7.951000,4.0028,0.9945,1.4776,4.381
7.951000,4.3627,1.2304,1.5088,4.777
7.951000,4.6484,1.4119,1.4777,5.078
7.952000,4.8308,1.5341,1.4477,5.271
7.952000,4.9261,1.6507,1.3998,5.381
7.952000,4.9041,1.7435,1.3524,5.378
7.953000,4.8039,1.8233,1.3282,5.307
7.969000,4.5677,1.9073,1.3048,5.119
7.970000,4.1882,2.0112,1.2950,4.823
7.970000,3.6866,2.1142,1.2950,4.443
7.971000,3.1788,2.2230,1.2504,4.076
7.975000,2.6562,2.3359,1.1952,3.734
7.980000,2.0994,2.4214,1.1383,3.401
7.990000,1.5133,2.4219,0.9805,3.019
7.991000,0.8359,2.3517,0.8244,2.628
7.994000,0.2301,2.2687,0.6235,2.364
8.000000,-0.3006,2.1591,0.4197,2.220
8.004000,-0.6567,2.0246,0.3743,2.161
8.009000,-0.9207,1.8930,0.4172,2.146
8.014000,-1.2024,1.7408,0.3674,2.147
8.020000,-1.3438,1.6562,0.2913,2.153
8.026000,-1.3568,1.5960,0.2077,2.105
8.029000,-1.3085,1.5795,0.1094,2.054
8.034000,-1.1582,1.5997,-0.0094,1.975
8.039000,-0.9786,1.5736,-0.1515,1.859
8.044000,-0.8162,1.4926,-0.3160,1.730
8.048000,-0.6147,1.4907,-0.4979,1.688
8.053000,-0.4902,1.4682,-0.8215,1.752
8.058000,-0.4148,1.3807,-1.2345,1.898
8.064000,-0.3684,1.3093,-1.6702,2.154
8.068000,-0.3953,1.2146,-2.1298,2.484
8.073000,-0.4264,1.1741,-2.5444,2.835
8.078000,-0.4045,1.1117,-3.4547,3.652
8.083000,-0.7757,0.8750,-6.3502,6.457
8.087000,-1.4287,-0.0458,-11.0993,11.191
8.092000,-1.4962,-0.3867,-14.8474,14.928
8.097000,-1.6183,-0.4839,-17.7997,17.880
8.103000,-1.9304,-0.6141,-17.6011,17.717
8.107000,-2.1957,-0.6585,-15.0907,15.264
8.112000,-2.4345,-0.4644,-12.1304,12.381
8.117000,-2.5781,-0.1088,-9.2096,9.564
8.122000,-2.7000,0.2893,-6.5113,7.055
8.127000,-2.8400,0.6735,-4.1453,5.070
8.132000,-2.9310,1.0553,-2.2695,3.854
8.137000,-3.0700,1.4513,-1.0497,3.554
8.141000,-3.3273,1.8666,-0.3945,3.835
8.147000,-3.5096,2.3083,0.1153,4.202
8.151000,-3.6261,2.7518,0.4898,4.578
8.156000,-3.8772,3.1041,0.6327,5.007
8.161000,-4.1619,3.4379,0.6959,5.443
8.167000,-4.3267,3.7609,0.6544,5.770
8.171000,-4.5016,4.0477,0.3958,6.067
8.176000,-4.7418,4.3254,0.1906,6.421
8.181000,-5.0426,4.5236,0.0531,6.774
8.185000,-5.2033,4.7035,-0.1165,7.015
8.190000,-5.2957,4.8864,-0.3825,7.216
8.195000,-5.3928,5.0667,-0.6817,7.431
8.200000,-5.4227,5.2174,-1.0657,7.600
8.205000,-5.3754,5.3284,-1.4456,7.706
8.210000,-5.1945,5.4087,-1.8172,7.716
8.215000,-4.7792,5.5715,-2.5010,7.755
8.220000,-4.1030,5.8424,-3.7420,8.060
8.224000,-3.1984,6.1097,-5.6053,8.887
8.230000,-2.1560,6.2303,-7.6001,10.061
8.236000,-1.4849,6.2886,-8.3160,10.531
8.239000,-1.3352,6.3141,-7.6214,9.987
8.244000,-1.5808,6.3234,-5.7241,8.675
8.249000,-1.9298,6.2530,-3.5721,7.455
8.254000,-2.6991,5.9367,-1.9861,6.817
8.259000,-3.5026,5.5709,-0.7476,6.623
8.264000,-3.9305,5.4101,0.2752,6.693
8.268000,-4.2739,5.1373,0.9210,6.746
8.274000,-4.3790,4.8468,1.4247,6.686
8.278000,-4.4816,4.6668,1.5875,6.662
8.283000,-4.7673,4.5320,1.5468,6.757
8.288000,-5.0193,4.3809,1.3944,6.807
8.293000,-5.5182,4.0511,0.8468,6.898
8.298000,-5.9867,3.7711,-0.8868,7.131
8.303000,-6.5667,3.2585,-3.9036,8.305
8.308000,-7.2397,2.2032,-7.6887,10.788
8.313000,-7.5749,0.7705,-9.9122,12.499
8.317000,-7.1544,-0.7812,-9.2468,11.717
8.323000,-6.8905,-2.1579,-6.7670,9.896
8.327000,-6.6529,-3.3366,-3.9030,8.404
8.333000,-6.2228,-3.7541,-0.7040,7.301
8.338000,-5.4456,-3.7376,1.6796,6.815
8.342000,-4.5419,-2.7357,2.8082,6.000
8.347000,-3.8185,-1.5724,3.0466,5.132
8.352000,-3.4737,-1.0195,2.9608,4.677
8.357000,-3.3201,-0.7084,2.9381,4.490
8.361000,-3.5572,-0.7319,3.0427,4.738
8.367000,-3.7850,-1.0170,2.8793,4.863
8.371000,-4.1287,-1.4917,2.3138,4.962
8.376000,-4.6898,-2.2848,1.9109,5.556
8.382000,-5.2225,-3.4440,1.8684,6.529
8.386000,-5.7629,-4.5754,2.1939,7.678
8.391000,-6.1311,-5.3830,2.6289,8.572
8.396000,-6.2970,-6.0451,3.0377,9.242
8.401000,-6.3128,-6.7548,3.4111,9.855
8.406000,-6.0179,-7.4640,3.6268,10.251
8.410000,-5.4897,-7.9415,3.5629,10.291
8.419000,-4.9977,-7.9872,3.2016,9.951
8.421000,-4.3615,-7.6124,2.5714,9.142
8.425000,-3.5820,-7.0063,1.8254,8.078
8.430000,-2.6635,-5.9314,1.3037,6.631
8.435000,-1.8197,-5.1275,1.7503,5.715
8.440000,-0.9196,-4.4047,2.7803,5.289
8.446000,0.0938,-3.8205,3.7129,5.328
8.450000,0.9223,-3.3138,4.3830,5.572
8.463000,1.6400,-2.7946,4.5832,5.613
8.468000,2.1298,-2.3857,4.6047,5.606
8.469000,2.5826,-2.0375,4.9024,5.904
8.470000,2.9716,-1.7943,5.1015,6.171
8.480000,3.4517,-1.6746,5.2118,6.472
8.487000,3.7937,-1.6469,4.9772,6.471
8.487000,4.0651,-1.6286,4.9157,6.583
8.489000,4.2217,-1.5705,4.9932,6.725
8.494000,4.4341,-1.5224,5.0491,6.890
8.499000,4.6087,-1.4806,4.9244,6.905
8.504000,4.7616,-1.4105,4.5307,6.722
8.508000,4.9263,-1.3545,4.1539,6.585
8.515000,5.0419,-1.2368,3.9941,6.550
8.518000,5.2053,-1.0546,4.2688,6.814
8.526000,5.4192,-0.8171,4.8607,7.325
8.529000,5.5396,-0.7658,5.5147,7.854
8.534000,5.5005,-0.7672,5.9068,8.108
8.539000,5.4087,-0.7780,6.1876,8.255
8.542000,5.3283,-0.8396,6.3545,8.335
8.548000,5.3172,-0.8930,6.4531,8.409
8.555000,5.2859,-0.9746,6.5998,8.512
8.557000,5.2156,-1.0919,6.7217,8.578
8.562000,5.1922,-1.2027,6.7035,8.564
8.567000,5.1512,-1.3486,6.4721,8.381
8.572000,5.0918,-1.4777,6.2144,8.169
8.577000,4.9731,-1.7135,6.0913,8.048
8.583000,4.8449,-2.0407,5.9414,7.933
8.587000,4.6454,-2.4020,5.9586,7.928
8.592000,4.4414,-2.7925,6.0076,7.976
8.596000,4.3332,-3.1809,5.9453,8.015
8.603000,4.2180,-3.6065,5.8367,8.054
8.606000,4.1798,-3.9712,5.6080,8.043
8.611000,4.1795,-4.3041,5.2676,7.984
8.616000,4.2720,-4.5862,4.8941,7.952
8.621000,4.5205,-4.8237,4.3519,7.915
8.626000,4.6692,-5.0750,3.9887,7.967
8.631000,4.8705,-5.2213,3.7886,8.083
8.636000,5.2245,-5.1283,3.7142,8.209
8.641000,5.6479,-4.9353,3.6077,8.323
8.649000,6.0521,-4.6333,3.4387,8.362
8.650000,6.3593,-4.3215,3.3080,8.370
8.656000,6.7127,-4.0009,3.1568,8.428
8.660000,7.0295,-3.6357,2.6596,8.349
8.666000,7.2862,-3.1511,1.9752,8.180
8.670000,7.3999,-2.5078,1.1104,7.892
8.675000,7.2068,-1.9853,0.1459,7.477
8.680000,6.9743,-1.5187,-0.7832,7.181
8.684000,6.6212,-1.0636,-1.6761,6.912
8.689000,6.1394,-0.7256,-2.5208,6.676
8.698000,5.4395,-0.4621,-3.3238,6.391
8.699000,4.4810,-0.1178,-4.5446,6.383
8.706000,3.3697,0.1458,-6.3000,7.146
8.711000,1.9592,0.2822,-8.5887,8.814
8.714000,0.3038,0.3249,-10.9424,10.951
8.720000,-1.3616,0.3898,-12.7073,12.786
8.724000,-3.1492,0.3640,-14.1183,14.470
8.728000,-4.6451,0.5098,-15.6358,16.319
8.736000,-6.1037,0.7222,-16.4015,17.515
8.738000,-7.5325,1.0195,-14.8013,16.639
8.743000,-9.0029,1.7376,-12.1553,15.226
8.749000,-10.8515,2.8195,-8.3837,14.000
8.753000,-12.4621,3.7551,-4.0316,13.626
8.758000,-11.6669,4.4633,0.6146,12.507
8.763000,-10.0470,4.2887,3.5910,11.499
8.768000,-10.0388,4.9864,3.5299,11.752
8.773000,-10.0611,6.1124,3.0705,12.166
8.778000,-9.8779,7.0135,2.2961,12.330
8.782000,-9.3986,7.6681,0.5697,12.143
8.787000,-8.5007,8.1924,-0.8234,11.835
8.792000,-6.6094,8.5977,0.3499,10.850
8.797000,-4.3454,8.8244,2.9579,10.271
8.802000,-1.9416,8.7505,3.8941,9.773
8.807000,0.1125,8.1626,5.1845,9.671
8.812000,1.0882,6.9325,6.4729,9.547
8.816000,0.8687,5.6097,7.0041,9.016
8.821000,0.6281,4.6823,6.7437,8.234
8.826000,-0.3258,3.4670,5.5904,6.586
8.832000,-2.0878,1.5586,3.7179,4.540
8.836000,-4.3865,-1.4765,0.9906,4.733
8.841000,-7.5414,-5.2093,-4.3985,10.166
8.846000,-10.5469,-9.6848,-12.1174,18.758
8.851000,-12.6155,-14.9489,-16.3501,25.494
8.856000,-13.9520,-18.9800,-14.5947,27.711
8.860000,-13.1835,-20.7867,-10.4483,26.741
8.866000,-10.8054,-19.0577,-7.0522,23.015
8.870000,-8.6682,-15.3533,-5.3258,18.418
8.875000,-6.7245,-12.3800,-3.5735,14.535
8.880000,-4.1054,-9.8613,-1.5872,10.799
8.885000,-1.6138,-7.8670,0.1777,8.033
8.890000,0.4723,-6.2950,1.5795,6.507
8.895000,2.2564,-5.0614,2.5367,6.095
8.900000,3.6630,-4.1240,3.2204,6.387
8.905000,4.8302,-3.3347,3.6527,6.913
8.910000,5.9675,-2.5554,3.7825,7.513
8.915000,6.9710,-1.8731,3.9439,8.225
8.919000,7.8276,-1.2352,4.0450,8.897
8.924000,8.6317,-0.7758,4.3628,9.703
8.930000,9.1653,-0.4718,4.6633,10.294
8.934000,9.5331,-0.2123,4.9501,10.744
8.939000,9.9103,0.0538,5.2176,11.200
8.947000,10.0454,0.2817,5.4524,11.433
8.949000,9.7533,0.3448,5.3150,11.113
8.955000,9.2219,0.3327,5.1976,10.591
8.958000,8.3891,0.1466,5.1463,9.843
8.964000,7.2197,-0.1575,5.1857,8.890
8.968000,5.8013,-0.4759,4.9018,7.610
8.973000,4.4354,-0.8072,5.8854,7.414
8.978000,3.1452,-1.4221,6.2745,7.161
8.983000,1.6728,-2.0738,6.8431,7.343
8.988000,0.0314,-2.8138,7.0448,7.586
8.993000,-1.5217,-3.5956,7.0328,8.044
8.998000,-3.0076,-4.3758,6.9992,8.785
9.003000,-4.3158,-5.0042,6.8581,9.524
9.008000,-5.1032,-5.6414,6.2746,9.861
9.013000,-6.1733,-6.2286,6.4373,10.879
9.038000,-6.9881,-6.6421,5.9465,11.328
9.041000,-7.0778,-6.7579,5.1144,11.042
9.041000,-6.2957,-6.2975,4.0411,9.779
9.042000,-4.9888,-5.3192,3.5979,8.132
9.043000,-3.5041,-4.2144,3.2868,6.391
9.046000,-2.1167,-3.2049,3.0860,4.927
9.050000,-0.9022,-2.3250,2.9757,3.883
9.053000,0.2423,-1.5268,2.7704,3.173
9.057000,1.2911,-0.9036,2.6467,3.080
9.061000,2.2259,-0.3935,2.6070,3.450
9.067000,2.9216,0.0902,2.5772,3.897
9.071000,3.4710,0.4182,2.5891,4.350
9.076000,3.9464,0.6937,2.5712,4.761
9.081000,4.3842,0.9623,2.5323,5.154
9.086000,4.7430,1.1906,2.4540,5.471
