time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.838000,10.4237,-8.3177,5.4998,14.425
12.838000,11.2964,-9.2097,4.4599,15.242
12.838000,12.0192,-9.7656,3.3001,15.834
12.838000,12.0780,-10.3704,1.6482,16.004
12.839000,11.3455,-11.0867,-0.8343,15.885
12.839000,9.8737,-11.5996,-4.4661,15.874
12.839000,7.6638,-11.3979,-6.6946,15.280
12.839000,5.8290,-10.4792,-6.9462,13.858
12.840000,4.9495,-9.1696,-6.2569,12.154
12.844000,4.1611,-7.8711,-5.0759,10.249
12.849000,2.8259,-6.8709,-3.0922,8.047
12.853000,0.9704,-6.5473,-0.3613,6.629
12.858000,-0.8002,-6.1537,2.4510,6.672
12.863000,-2.2765,-5.5550,4.9047,7.752
12.869000,-3.4020,-4.8551,7.0659,9.223
12.873000,-3.9239,-3.9402,8.6011,10.242
12.877000,-4.1003,-2.9077,9.0313,10.336
12.882000,-4.2015,-2.0288,8.7883,9.950
12.904000,-4.2656,-1.5234,8.1664,9.338
12.904000,-4.4396,-1.3222,7.4511,8.774
12.904000,-4.7050,-1.4198,6.6922,8.303
12.904000,-5.1782,-1.8490,6.1687,8.263
12.907000,-5.8897,-2.4297,5.7440,8.578
12.912000,-6.6097,-2.8299,5.3837,8.982
12.918000,-7.2051,-2.9651,5.2088,9.372
12.922000,-7.4855,-2.9198,5.3618,9.660
12.927000,-7.6243,-2.9440,5.6543,9.938
12.932000,-7.6925,-2.9315,5.5545,9.931
12.936000,-7.5758,-2.8406,5.5603,9.817
12.942000,-7.3352,-2.7463,5.4735,9.555
12.947000,-7.0152,-2.7330,5.1600,9.127
12.951000,-6.5642,-2.7701,4.8562,8.622
12.956000,-6.0686,-2.9038,4.7647,8.244
12.961000,-5.7488,-3.1396,4.7964,8.119
12.966000,-5.5055,-3.5159,5.0022,8.228
12.971000,-5.3218,-3.9723,4.9796,8.300
12.976000,-5.2862,-4.5078,4.9355,8.522
12.981000,-5.3841,-5.0096,4.8337,8.801
12.986000,-5.5284,-5.4631,4.8674,9.171
12.990000,-5.7755,-5.9040,5.1565,9.737
12.995000,-6.0322,-6.2729,5.4633,10.275
13.022000,-6.3372,-6.5436,5.7688,10.782
13.022000,-6.6824,-6.7857,6.0376,11.276
13.023000,-6.9588,-6.9396,6.1642,11.601
13.023000,-7.2069,-6.9997,6.2164,11.814
13.023000,-7.4300,-6.9501,6.2493,11.940
13.025000,-7.6377,-6.8166,6.3262,12.034
13.029000,-7.9088,-6.7192,6.3786,12.181
13.034000,-8.1959,-6.6839,6.2790,12.299
13.039000,-8.5518,-6.6856,6.1036,12.453
13.045000,-8.9144,-6.7267,5.8972,12.629
13.049000,-9.2972,-6.8256,5.6225,12.831
13.054000,-9.7349,-6.9871,5.2495,13.082
13.059000,-10.1441,-7.1297,4.8231,13.304
13.064000,-10.4803,-7.1568,4.3294,13.409
13.071000,-10.7181,-7.0182,3.7531,13.350
13.073000,-10.7730,-6.6573,3.2035,13.063
13.078000,-10.4473,-6.0440,2.6176,12.350
13.104000,-9.3429,-5.2152,1.9992,10.885
13.104000,-7.7317,-4.3984,0.9527,8.946
13.104000,-5.9656,-3.5365,-1.2057,7.039
13.105000,-4.0917,-2.7055,-4.9876,6.996
13.105000,-1.6192,-1.7486,-11.1811,11.432
13.108000,1.4053,-0.6830,-19.3166,19.380
13.113000,4.3671,0.6286,-24.0512,24.453
13.119000,6.4464,2.2463,-21.0183,22.099
13.122000,7.8872,3.8838,-13.5689,16.168
13.127000,9.4766,5.2161,-8.1627,13.552
13.132000,11.2380,5.8828,-3.3754,13.126
13.154000,12.7433,5.7938,0.2939,14.002
13.155000,13.5378,5.6159,1.4211,14.725
13.155000,13.6252,5.6525,1.4632,14.824
13.155000,13.7255,5.6707,0.2097,14.852
13.156000,14.1303,6.0178,-3.0206,15.653
13.161000,14.0042,6.4673,-6.1087,16.591
13.167000,13.4686,6.8164,-7.5496,16.878
13.171000,12.0848,6.6731,-6.7461,15.365
13.176000,10.3514,6.1400,-4.9672,13.020
13.181000,8.8981,5.3136,-3.3859,10.903
13.186000,8.3384,4.3988,-2.3957,9.727
13.191000,9.4875,3.7491,-1.5922,10.325
13.196000,12.3606,3.0923,0.6948,12.760
13.221000,15.5255,2.2670,4.6062,16.352
13.221000,17.8050,1.7910,7.8797,19.553
13.221000,17.9903,1.2498,10.1442,20.691
13.222000,16.4626,0.3940,10.4982,19.529
13.222000,14.1196,-0.4439,9.1000,16.804
13.225000,11.4367,-0.9955,7.0642,13.479
13.230000,8.5825,-1.6336,5.4022,10.272
13.251000,5.6499,-2.4197,4.2274,7.460
13.251000,2.8696,-3.0520,3.1908,5.266
13.252000,0.4144,-3.1286,1.2724,3.403
13.252000,-3.3242,-1.6636,-9.3314,10.045
13.254000,-6.7223,-0.6350,-16.2498,17.597
13.259000,-8.4684,-1.0959,-13.6512,16.102
13.264000,-8.7893,-1.9453,-8.7191,12.532
13.280000,-8.1240,-2.5262,-4.0727,9.432
13.281000,-7.3706,-2.9095,-1.1302,8.004
13.281000,-7.1118,-3.1510,0.4775,7.793
13.284000,-7.2875,-3.3054,1.1584,8.085
13.289000,-7.3999,-3.4247,1.6147,8.312
13.293000,-7.6320,-3.5399,2.5285,8.785
13.298000,-8.0289,-3.7574,2.9867,9.354
13.304000,-8.1760,-3.8479,3.0551,9.539
13.308000,-8.2517,-4.1905,3.7438,9.983
13.313000,-8.1201,-4.6842,4.5600,10.425
13.352000,-7.6692,-5.2309,4.6897,10.401
13.353000,-6.7218,-5.8232,4.3402,9.896
13.353000,-5.0535,-6.2503,4.4185,9.172
13.353000,-3.1290,-6.6747,4.4160,8.593
13.353000,-1.2747,-7.1857,4.9901,8.841
13.353000,0.6676,-7.7235,5.4167,9.457
13.353000,2.6110,-8.1541,5.5867,10.223
13.353000,4.4637,-8.3900,5.5234,10.992
13.357000,6.0174,-8.3709,5.4557,11.664
13.362000,7.3192,-7.9375,5.3371,12.044
13.367000,8.2418,-7.0975,5.2097,12.060
13.372000,8.4423,-6.0427,5.0709,11.554
13.377000,7.6713,-4.9840,4.8714,10.364
13.382000,6.0013,-4.1361,4.4957,8.564
13.386000,3.9364,-3.5769,3.9442,6.622
13.392000,2.0067,-3.1341,3.3757,5.024
13.396000,0.3914,-2.7498,2.9508,4.052
13.420000,-0.9817,-2.4397,2.5412,3.657
13.420000,-2.0302,-2.1207,2.1843,3.659
13.421000,-2.8919,-1.8167,1.9587,3.937
13.421000,-3.5741,-1.5459,1.8138,4.296
13.421000,-4.1200,-1.3113,1.7634,4.669
13.425000,-4.4244,-1.0743,1.7841,4.890
13.431000,-4.6275,-0.8600,1.8416,5.054
13.436000,-4.6671,-0.6432,1.8650,5.067
13.440000,-4.6067,-0.4470,1.8276,4.976
13.445000,-4.4525,-0.2553,1.7532,4.792
13.451000,-4.2058,-0.0032,1.6816,4.529
13.455000,-3.8775,0.2724,1.6175,4.210
13.460000,-3.5730,0.4930,1.5213,3.915
13.465000,-3.2863,0.7119,1.4693,3.670
13.470000,-2.9829,0.9422,1.4445,3.446
13.475000,-2.7020,1.1194,1.4049,3.245
13.480000,-2.5609,1.2039,1.2995,3.114
13.486000,-2.4792,1.2424,1.2446,3.040
13.489000,-2.2939,1.3008,1.3970,2.984
13.494000,-2.2047,1.3884,1.5235,3.018
13.499000,-2.0306,1.4866,1.4220,2.891
13.524000,-1.6512,1.6927,1.3496,2.723
13.524000,-1.2051,1.8644,1.4614,2.658
13.525000,-0.7331,2.0418,1.5397,2.660
13.525000,-0.2211,2.2162,1.3798,2.620
13.525000,0.2926,2.4572,1.1955,2.748
13.528000,0.7240,2.6590,1.0401,2.946
13.534000,0.9167,2.7503,0.6796,2.978
13.538000,0.9544,2.7431,0.1619,2.909
13.543000,0.7959,2.7050,-0.3417,2.840
13.548000,0.4559,2.6614,-0.7496,2.802
13.553000,0.1171,2.5683,-1.1430,2.814
13.558000,-0.1002,2.4665,-1.4392,2.857
13.563000,-0.1484,2.2991,-1.7952,2.921
13.569000,0.0738,2.0999,-2.6215,3.360
13.572000,0.6335,1.9267,-4.3688,4.817
13.577000,1.2053,1.9263,-8.2750,8.581
13.582000,1.6964,2.0668,-15.8765,16.100
13.602000,2.0420,2.3193,-20.5313,20.763
13.603000,2.2154,2.4275,-19.8243,20.095
13.603000,2.1417,2.3469,-14.3996,14.746
13.604000,2.1137,2.3524,-7.8220,8.437
13.607000,1.9027,2.3425,-3.1595,4.369
13.611000,1.4806,2.3132,-0.8831,2.885
13.617000,1.2981,2.3274,-0.1400,2.669
13.621000,1.2780,2.4166,0.1250,2.737
13.626000,1.3440,2.5329,0.3272,2.886
13.631000,1.3561,2.6836,0.5715,3.061
13.636000,1.3217,2.7711,0.7704,3.165
13.641000,1.2465,2.8031,0.9002,3.197
13.646000,1.1766,2.8446,0.8829,3.202
13.651000,1.0958,2.8801,0.7209,3.165
13.656000,1.0580,2.9180,0.4643,3.138
13.660000,1.0728,2.9675,0.2671,3.167
13.665000,1.1987,3.0411,0.1590,3.273
13.670000,1.3314,3.0983,0.0932,3.374
13.675000,1.5942,3.1498,0.1102,3.532
13.681000,2.0645,3.2769,0.0857,3.874
13.687000,2.5728,3.4450,0.0222,4.300
13.690000,2.9764,3.6712,-0.0899,4.727
13.695000,3.2709,3.8770,-0.2371,5.078
13.726000,3.4067,4.0769,-0.3561,5.325
13.727000,3.4106,4.2778,-0.4082,5.486
13.727000,3.2895,4.4583,-0.3440,5.551
13.727000,3.0825,4.6888,-0.2095,5.615
13.727000,3.0691,5.0428,-0.3132,5.912
13.727000,3.1691,5.4233,-1.0100,6.362
13.729000,3.3028,5.8033,-2.1837,7.025
13.734000,3.4275,6.1167,-3.6447,7.902
13.739000,3.7946,6.5609,-6.3090,9.861
13.744000,4.5033,7.1976,-9.6270,12.836
13.748000,5.2957,7.7846,-12.1063,15.336
13.754000,5.8961,8.2652,-13.0454,16.531
13.758000,6.1846,8.5432,-12.1511,16.090
13.763000,6.1962,8.6419,-10.3044,14.807
13.770000,6.0490,8.6140,-8.1006,13.282
13.774000,5.9841,8.5792,-6.0659,12.092
13.778000,6.0994,8.5980,-4.4017,11.424
13.803000,6.3830,8.6502,-3.2991,11.245
13.804000,6.7599,8.7087,-2.6401,11.336
13.804000,6.9773,8.7901,-2.0844,11.415
13.804000,7.0948,8.9574,-1.7653,11.562
13.804000,7.0401,9.2233,-1.8283,11.746
13.808000,6.8051,9.4877,-1.9394,11.836
13.812000,6.3121,9.6027,-1.6884,11.615
13.818000,5.7608,9.5128,-0.7719,11.148
13.823000,5.1786,9.1788,0.5555,10.554
13.827000,4.6199,8.6884,1.6841,9.983
13.833000,4.3024,8.1418,2.4126,9.519
13.838000,4.5734,7.6664,2.7514,9.341
13.842000,5.4824,6.8246,2.8467,9.205
13.848000,6.5004,5.4541,2.8471,8.950
13.853000,7.2973,3.8451,2.6499,8.664
13.857000,7.9929,2.2315,2.5027,8.668
13.862000,8.4207,0.7553,2.4564,8.804
13.869000,8.2036,-0.7707,2.5902,8.637
13.872000,7.7524,-1.9193,3.3620,8.665
13.877000,6.9800,-2.8415,4.3934,8.723
13.882000,6.2261,-3.6480,5.0998,8.836
13.886000,5.7934,-4.2903,5.3103,8.954
13.892000,5.7126,-4.8067,5.2031,9.100
13.896000,6.0700,-5.2412,5.1692,9.541
13.905000,6.5979,-5.5073,4.9717,9.929
13.906000,7.1781,-5.7797,4.6130,10.306
13.911000,7.6278,-6.1849,4.1807,10.673
13.916000,7.9236,-6.8176,3.7618,11.109
13.973000,8.0611,-7.3478,3.2765,11.389
13.974000,8.0595,-7.6272,2.2890,11.330
13.974000,7.9295,-7.7988,0.9804,11.165
13.974000,7.4659,-7.9427,-0.4143,10.909
13.974000,6.6012,-7.9462,-1.9291,10.509
13.974000,5.4774,-7.8579,-3.1603,10.086
13.974000,4.4320,-7.4171,-3.8464,9.458
13.975000,3.6496,-6.7626,-3.9945,8.661
13.975000,2.5576,-6.3344,-3.0589,7.485
13.975000,1.4199,-5.8120,-0.7827,6.034
13.975000,0.4227,-5.0086,2.0902,5.444
13.975000,-0.6115,-4.2897,4.3579,6.145
13.979000,-1.8069,-3.7064,5.9507,7.240
13.985000,-2.8043,-3.1269,7.1821,8.320
13.989000,-3.5314,-2.6188,7.8006,8.954
13.994000,-3.9277,-1.9867,7.8555,9.005
13.999000,-4.0902,-1.2547,7.0007,8.205
14.004000,-4.2495,-0.5972,5.9546,7.340
14.010000,-4.3692,-0.1669,5.1030,6.720
14.013000,-4.3617,0.0136,4.2538,6.093
14.072000,-4.4213,-0.2035,3.2516,5.492
14.073000,-4.5557,-0.5980,2.3289,5.151
14.073000,-4.5842,-0.9494,1.7343,4.992
14.073000,-4.6217,-1.2358,1.6597,5.064
14.073000,-4.6806,-1.7614,1.7472,5.297
14.074000,-4.6801,-2.2268,2.1515,5.612
14.074000,-4.5086,-2.4470,2.7416,5.816
14.074000,-4.1389,-2.4681,3.3938,5.894
14.074000,-3.6501,-2.5428,3.9273,5.934
14.075000,-3.2981,-2.7300,4.2952,6.065
14.075000,-3.1482,-2.9858,4.4540,6.218
14.075000,-3.1689,-3.1669,4.3403,6.238
14.077000,-3.3551,-3.3659,4.0219,6.226
14.082000,-3.7667,-3.6846,3.5855,6.373
14.089000,-4.3423,-4.1236,3.1501,6.766
14.092000,-4.9123,-4.6165,2.9017,7.339
14.097000,-5.4647,-5.0777,2.8990,8.003
14.105000,-6.0000,-5.4806,3.1524,8.716
14.107000,-6.4406,-5.8040,3.5355,9.363
14.111000,-6.7680,-5.9841,4.0278,9.891
14.116000,-6.9468,-5.9299,4.4884,10.177
14.163000,-7.1053,-5.7702,4.8722,10.369
14.164000,-7.3241,-5.6274,5.1099,10.556
14.164000,-7.5026,-5.4656,5.3401,10.709
14.164000,-7.6565,-5.3489,5.5152,10.847
14.164000,-7.7965,-5.2282,5.5727,10.917
14.165000,-7.9172,-5.1386,5.7238,11.039
14.165000,-7.9765,-5.0944,5.8469,11.125
14.165000,-8.0779,-5.1098,5.9183,11.242
14.165000,-8.3088,-5.1852,5.3982,11.183
14.165000,-8.6621,-5.3836,4.2993,11.068
14.172000,-8.9265,-5.5252,3.2905,11.002
14.175000,-9.1789,-5.6311,2.7283,11.109
14.180000,-9.5037,-5.7466,2.4430,11.372
14.187000,-9.8210,-5.8436,2.3336,11.664
14.191000,-10.1176,-5.9168,2.2151,11.928
14.195000,-10.3658,-5.9306,2.1968,12.143
14.200000,-10.4981,-5.8883,2.2727,12.249
14.257000,-10.4811,-5.7793,2.3388,12.195
14.258000,-10.1254,-5.5515,2.1921,11.754
14.259000,-9.2698,-5.1243,1.7868,10.741
14.259000,-8.1019,-4.4499,0.8806,9.285
14.260000,-6.7601,-3.7024,-0.9167,7.762
14.260000,-5.1151,-2.9219,-4.3297,7.311
14.260000,-3.1186,-1.9942,-9.9221,10.590
14.260000,-0.7245,-0.8364,-16.2868,16.324
14.261000,1.6995,0.4858,-19.7067,19.786
14.261000,3.9371,2.1211,-17.9367,18.486
14.261000,5.7650,3.8368,-12.8586,14.605
14.261000,7.6013,5.5113,-6.7914,11.588
14.303000,9.3868,6.8069,-0.8655,11.627
14.303000,11.7171,7.5306,3.4564,14.351
14.303000,13.5396,7.5979,5.8482,16.591
14.303000,14.3047,7.4948,5.4185,17.034
14.304000,14.4645,7.7152,3.0408,16.673
14.304000,14.7513,8.1802,-0.4580,16.874
14.304000,14.5861,8.6710,-4.0387,17.443
14.304000,13.3915,9.1863,-6.7318,17.579
14.305000,11.4933,9.5033,-7.6422,16.757
14.348000,8.9792,9.2088,-7.0086,14.647
14.348000,6.3832,8.9610,-5.1590,12.151
14.348000,3.8053,8.9982,-2.5652,10.101
14.348000,1.4049,8.6764,1.4908,8.915
14.349000,-0.3420,7.6217,4.8414,9.036
14.349000,-1.0015,5.8980,6.3255,8.706
14.349000,-0.4585,4.2303,7.6368,8.742
14.349000,1.2405,2.6221,8.6873,9.159
14.350000,3.4350,0.7809,8.6517,9.341
14.355000,5.6210,-1.2568,8.0208,9.875
14.356000,7.9679,-3.0519,7.6395,11.453
14.361000,10.6452,-4.3746,7.8658,13.940
14.365000,13.5019,-5.4000,8.1861,16.688
14.411000,16.2799,-6.2600,8.0633,19.216
14.412000,18.7359,-6.5580,7.5456,21.236
14.412000,19.6690,-5.9944,6.1906,21.474
14.413000,18.4095,-4.3473,2.1333,19.036
14.413000,16.6423,-1.2892,-12.1187,20.627
14.413000,13.6246,1.0200,-30.1094,33.064
14.413000,7.8694,-0.2531,-27.3507,28.461
14.414000,2.7567,-2.0866,-18.3024,18.626
14.414000,-0.2191,-3.3531,-9.9390,10.492
14.414000,-1.8721,-4.4211,-3.5015,5.942
14.419000,-2.9085,-5.2102,0.1590,5.969
14.425000,-3.8551,-5.8115,1.7223,7.183
14.429000,-4.8761,-6.5263,2.4943,8.520
14.434000,-5.8200,-7.0209,2.5650,9.473
14.440000,-6.7390,-7.5140,3.1664,10.578
14.444000,-7.6757,-7.9183,3.7259,11.640
14.449000,-8.2854,-8.1672,3.9423,12.284
14.484000,-8.5630,-8.3440,3.9183,12.582
14.484000,-8.5811,-8.3686,4.4013,12.769
14.484000,-7.8067,-8.2260,4.9028,12.355
14.484000,-6.7616,-8.3749,5.2250,11.965
14.485000,-4.9396,-8.2101,4.8393,10.734
14.485000,-2.9386,-7.7808,4.1341,9.288
14.485000,-1.5735,-7.4894,3.7431,8.519
14.487000,-0.9690,-7.5025,3.7766,8.455
14.493000,-0.6192,-7.4586,3.9110,8.444
14.498000,-0.1617,-7.2208,3.8674,8.193
14.502000,0.1452,-6.9188,3.6120,7.806
14.508000,0.3184,-6.6304,3.4120,7.464
14.513000,0.3064,-6.4919,3.2834,7.281
14.522000,0.3104,-6.2519,3.1950,7.028
14.523000,0.2490,-5.9425,3.1347,6.723
14.528000,0.1318,-5.4824,2.9875,6.245
14.532000,-0.1425,-4.9536,2.8297,5.707
14.583000,-0.6659,-4.4589,2.7469,5.279
14.584000,-1.2994,-3.9599,2.6687,4.949
14.584000,-1.9233,-3.5447,2.6070,4.802
14.584000,-2.5281,-3.1721,2.5367,4.784
14.584000,-3.0468,-2.8567,2.5911,4.915
14.584000,-3.4378,-2.5448,2.7034,5.060
14.585000,-3.7477,-2.2143,2.8116,5.182
14.585000,-4.0187,-1.8659,3.0108,5.357
14.585000,-4.2256,-1.5358,3.0937,5.458
14.585000,-4.3101,-1.2295,3.0876,5.443
14.587000,-4.2389,-0.8245,3.0002,5.258
14.591000,-3.9679,-0.4525,2.9443,4.962
14.596000,-3.8069,-0.1474,2.8908,4.782
14.602000,-3.7081,0.0730,2.8416,4.672
14.605000,-3.5649,0.2628,2.8248,4.556
14.611000,-3.3667,0.4514,2.7913,4.397
14.616000,-3.0705,0.5689,2.7116,4.136
14.622000,-2.6644,0.6737,2.5561,3.753
14.625000,-2.2775,0.7609,2.5003,3.467
14.630000,-1.9612,0.7997,2.4721,3.255
14.683000,-1.7547,0.7836,2.3719,3.053
14.684000,-1.6432,0.8194,2.2491,2.903
14.684000,-1.6144,0.8723,2.2727,2.921
14.684000,-1.4780,1.0046,2.3483,2.951
14.684000,-1.2469,1.2074,2.3570,2.927
14.684000,-0.9215,1.4743,2.2377,2.834
14.684000,-0.4742,1.7831,2.3401,2.980
14.685000,0.0243,2.0717,2.4372,3.199
14.685000,0.6717,2.3362,2.4309,3.438
14.685000,1.3027,2.5804,2.3498,3.725
14.685000,1.8825,2.7830,2.2178,4.026
14.688000,2.3106,2.8847,2.0186,4.211
14.694000,2.4965,2.9000,1.6178,4.154
14.699000,2.5829,2.9404,1.1610,4.082
14.703000,2.5591,2.9277,0.6699,3.946
14.709000,2.3167,2.9070,0.1377,3.720
14.714000,1.9815,2.8958,-0.3663,3.528
14.722000,1.6182,2.8781,-0.6525,3.366
14.723000,1.0102,2.6332,-0.8217,2.938
14.727000,0.4424,2.1278,-0.8533,2.335
14.733000,0.0817,1.4929,-1.3310,2.002
14.784000,0.7480,1.3324,-3.0867,3.444
14.785000,2.1555,1.8471,-6.1350,6.760
14.785000,3.5249,2.6347,-14.5380,15.190
14.786000,5.1479,4.1386,-35.1532,35.768
14.786000,6.2477,5.5143,-41.8589,42.680
14.786000,5.5541,5.3909,-31.0630,32.013
14.787000,4.1317,4.8104,-16.7154,17.878
14.787000,2.8443,4.1585,-7.3817,8.937
14.787000,1.8854,3.6831,-3.0141,5.119
14.787000,1.3240,3.5438,-1.3701,4.024
14.787000,0.9459,3.6478,-0.8427,3.862
14.792000,0.5859,3.8386,-0.6090,3.930
14.796000,0.6533,4.1269,-0.4371,4.201
14.803000,0.9752,4.4609,-0.2053,4.571
14.806000,1.4084,4.9002,0.0864,5.099
14.811000,1.8444,5.2799,0.3366,5.603
14.816000,2.2377,5.6396,0.5645,6.094
14.821000,2.5298,5.9702,0.7962,6.533
14.825000,2.7103,6.2463,0.9828,6.880
14.831000,2.9446,6.5573,1.1947,7.287
14.881000,3.2045,6.8884,1.4653,7.737
14.882000,3.4898,7.2468,1.7124,8.224
14.882000,3.7316,7.5922,1.9120,8.673
14.882000,3.9246,8.0098,2.0445,9.151
14.882000,4.0223,8.5015,2.0970,9.636
14.882000,4.0556,9.0318,2.1549,10.132
14.882000,4.0341,9.6094,2.1520,10.642
14.883000,4.0962,10.2227,1.8553,11.168
14.883000,4.4738,10.6948,1.0557,11.641
14.883000,5.1550,11.0525,-0.1074,12.196
14.885000,6.0967,11.5944,-3.2746,13.503
14.889000,8.0651,12.8125,-13.2212,20.100
14.894000,10.1441,13.6724,-19.7994,26.112
14.899000,10.7354,13.5540,-16.7543,24.076
14.911000,9.8720,12.8037,-8.6849,18.353
14.912000,8.3313,11.9351,-0.8954,14.583
14.914000,7.4774,11.4609,4.3136,14.348
14.986000,6.8999,11.0660,6.3767,14.516
14.986000,6.2815,10.5137,6.4073,13.822
14.986000,5.8048,9.7562,5.4557,12.595
14.987000,5.5978,8.4358,4.3524,11.020
14.987000,5.7926,6.8514,3.5726,9.657
14.987000,6.1594,5.3061,3.2227,8.745
14.987000,6.4023,3.7848,3.4379,8.194
14.987000,6.4600,2.4122,3.9929,7.968
14.987000,6.5127,1.2474,4.4369,7.979
14.988000,6.6409,0.2611,4.4646,8.006
14.988000,6.8329,-0.5303,4.2815,8.081
14.988000,7.1941,-1.0374,4.2468,8.418
14.988000,7.6579,-1.4606,4.2311,8.870
14.988000,8.2135,-2.1677,4.1043,9.434
14.988000,8.8690,-3.4631,3.7560,10.235
14.992000,9.5854,-4.9498,3.5454,11.356
14.997000,10.4482,-6.2531,3.6156,12.702
15.002000,11.2799,-7.4013,3.7567,14.005
15.007000,12.2084,-8.0902,3.5359,15.066
15.012000,13.0177,-8.6454,3.1458,15.940
15.017000,13.6326,-9.3899,2.5101,16.743
15.022000,14.5153,-9.7359,1.5054,17.543
15.026000,15.0144,-10.0651,0.0813,18.076
15.031000,14.5125,-10.6134,-1.6905,18.059
15.080000,13.5311,-11.2936,-3.2956,17.930
15.081000,11.8691,-11.7173,-4.5449,17.287
15.082000,9.5505,-11.8656,-5.3027,16.128
15.082000,7.1542,-11.5571,-5.1392,14.531
15.084000,4.7334,-10.8700,-3.4955,12.360
15.084000,2.3691,-10.1343,-1.4487,10.508
15.085000,0.4790,-9.2905,0.7467,9.333
15.085000,-0.6083,-8.1615,3.1691,8.776
15.085000,-1.5545,-7.0610,4.8665,8.715
15.085000,-2.4353,-6.0317,5.5612,8.558
15.085000,-3.1085,-5.2386,5.9013,8.481
15.141000,-3.6254,-4.5450,6.0134,8.364
15.141000,-4.1712,-4.1155,5.8635,8.290
15.142000,-4.8043,-3.9855,5.6102,8.393
15.142000,-5.3500,-4.1008,5.4769,8.685
15.142000,-5.7585,-4.1841,5.2145,8.824
15.143000,-5.9533,-4.1927,4.7843,8.713
15.143000,-6.0373,-4.2950,4.4701,8.653
15.143000,-6.2294,-4.4891,4.3542,8.827
15.144000,-6.4343,-4.6571,4.4012,9.081
15.144000,-6.7037,-4.4975,4.3550,9.172
15.145000,-6.8620,-4.3754,4.4083,9.256
15.145000,-6.7645,-4.1364,4.7394,9.237
15.198000,-6.5844,-3.9111,5.0594,9.179
15.199000,-6.3885,-3.8403,5.5173,9.274
15.199000,-6.3300,-3.7249,6.1800,9.599
15.199000,-6.3503,-3.5849,6.3466,9.667
15.199000,-6.2541,-3.4563,6.0755,9.379
15.199000,-6.2269,-3.5146,5.6260,9.098
15.200000,-6.2996,-3.6662,5.0857,8.888
15.200000,-6.4186,-3.8005,4.6051,8.766
15.200000,-6.5780,-3.9471,4.3546,8.821
15.200000,-6.8204,-4.1906,4.3030,9.088
15.200000,-7.0664,-4.5102,4.2923,9.418
15.203000,-7.2517,-4.7259,4.2577,9.646
15.207000,-7.3287,-4.7580,4.2924,9.735
15.213000,-7.3979,-4.7774,4.5569,9.915
15.218000,-7.5467,-4.7892,5.0839,10.283
15.265000,-7.6987,-4.7734,5.5268,10.611
15.265000,-7.8787,-4.8643,5.7391,10.894
15.265000,-8.0016,-5.0389,5.7761,11.081
15.266000,-8.1678,-5.2303,5.6661,11.233
15.266000,-8.3450,-5.4480,5.5108,11.388
15.266000,-8.5704,-5.7013,5.2093,11.537
15.266000,-8.8394,-5.9826,4.9148,11.751
15.266000,-9.1369,-6.3060,4.7675,12.082
15.266000,-9.3781,-6.5866,4.9043,12.465
15.266000,-9.5919,-6.7888,5.1979,12.849
15.271000,-9.8128,-6.9882,5.4275,13.213
15.276000,-10.0226,-7.1978,5.4144,13.475
15.280000,-10.1705,-7.3333,5.1037,13.537
15.298000,-10.1663,-7.3171,4.3832,13.270
15.299000,-9.7026,-7.0430,3.5660,12.508
15.299000,-8.6792,-6.4275,2.6841,11.129
15.330000,-7.3090,-5.6162,1.3356,9.314
15.331000,-5.8210,-4.8122,-0.7843,7.593
15.331000,-4.2174,-4.0763,-3.7673,6.971
15.331000,-2.4120,-3.3565,-8.0405,9.041
15.332000,-0.1797,-2.5247,-14.1396,14.364
15.332000,2.8209,-1.3201,-20.8191,21.051
15.332000,5.7991,0.6043,-22.9143,23.644
15.363000,7.9142,3.0640,-18.3058,20.177
15.364000,9.4003,5.4210,-11.6689,15.935
15.364000,10.8635,6.7956,-5.3068,13.869
15.364000,12.0371,7.2322,-0.3069,14.046
15.365000,12.8496,7.5196,1.1907,14.936
15.365000,13.3861,7.8764,0.7463,15.549
15.365000,14.0860,8.2985,-1.6115,16.428
15.369000,15.0114,9.0532,-4.4515,18.086
15.374000,14.7160,9.5693,-6.6488,18.771
15.379000,13.5783,9.6395,-7.3452,18.200
15.384000,11.3487,8.9202,-6.5053,15.833
15.389000,8.9414,8.1920,-5.2594,13.218
15.394000,6.5332,7.5037,-4.2524,10.820
15.398000,4.0742,7.0034,-2.8898,8.602
15.462000,2.0615,6.4791,-0.6745,6.833
15.463000,0.8072,5.8474,2.2824,6.329
15.464000,0.7464,5.1040,4.8169,7.058
15.464000,1.6917,3.8976,6.2735,7.577
15.465000,3.0600,2.6088,7.2532,8.293
15.465000,4.3891,1.2512,7.7605,9.003
15.465000,5.2747,-0.3706,7.3993,9.094
15.466000,6.2453,-1.9132,6.6681,9.334
15.466000,7.6806,-3.1668,6.3544,10.459
15.466000,9.5080,-4.1980,6.5485,12.284
15.467000,11.5520,-4.9404,7.1361,14.449
15.467000,13.6690,-5.4615,7.7909,16.654
15.468000,15.5026,-5.6158,7.2076,17.995
15.468000,15.8330,-5.0988,3.3745,16.973
15.472000,14.5282,-3.6504,-6.5171,16.336
15.477000,12.1720,-2.0093,-18.2142,21.999
15.482000,7.8658,-2.1393,-19.6251,21.251
15.489000,3.7634,-2.9390,-15.3383,16.064
