time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.482000,16.0481,1.4108,-4.0399,16.609
13.483000,14.8012,3.6041,-5.7313,16.276
13.485000,12.3109,8.3899,-1.4890,14.972
13.491000,7.4759,16.0945,12.2497,21.563
13.496000,-2.1086,24.5526,28.1621,37.422
13.501000,-19.3768,26.9060,27.4129,43.022
13.505000,-30.8405,23.6891,8.3905,39.783
13.510000,-29.2643,19.2360,-5.5087,35.451
13.518000,-27.3583,13.8936,-7.5993,31.611
13.519000,-21.9509,7.8710,-11.4976,26.000
13.524000,-12.7787,2.0806,-18.1555,22.299
13.529000,-4.9175,-2.7890,-22.5636,23.261
13.566000,1.0949,-5.5381,-15.2494,16.261
13.566000,5.5703,-5.3414,4.1246,8.750
13.567000,10.1099,-3.8092,18.3339,21.280
13.567000,17.1357,-3.7720,12.4458,21.512
13.567000,24.7989,-5.4957,2.4515,25.519
13.567000,30.3789,-7.4700,-2.3350,31.371
13.567000,33.2174,-7.8989,-6.0017,34.667
13.593000,30.3314,-6.8977,-8.6234,32.279
13.593000,22.5539,-5.5018,-8.3343,24.666
13.593000,15.3834,-3.8373,-6.3873,17.093
13.593000,9.8597,-1.9134,-4.7311,11.102
13.593000,5.6526,0.1052,-3.6077,6.707
13.594000,2.4380,1.8187,-2.5204,3.950
13.597000,0.2034,2.9600,-1.7450,3.442
13.603000,-0.8526,3.8127,-1.4195,4.157
13.608000,-1.0956,4.5633,-1.4189,4.903
13.613000,-0.7343,5.1439,-2.0477,5.585
13.617000,-0.0757,5.2320,-2.7026,5.889
13.622000,0.7432,4.7627,-3.2284,5.802
13.627000,1.6576,3.9120,-3.3650,5.420
13.658000,2.5075,2.8739,-2.8524,4.763
13.659000,3.1200,1.7836,-1.6771,3.966
13.659000,3.4244,0.7333,-0.2387,3.510
13.659000,3.4551,-0.1946,0.8464,3.563
13.659000,3.2291,-0.8747,1.2190,3.561
13.660000,2.6951,-1.2584,1.0489,3.154
13.661000,1.9347,-1.2817,0.3328,2.345
13.666000,1.1393,-0.9981,-0.6930,1.666
13.671000,0.4136,-0.5241,-1.4203,1.569
13.676000,-0.1706,0.0137,-1.4094,1.420
13.681000,-0.5157,0.6357,-1.1674,1.426
13.686000,-0.5716,1.2007,-1.3635,1.905
13.691000,-0.4596,1.6418,-1.7692,2.457
13.696000,-0.3016,1.8620,-1.9233,2.694
13.700000,-0.1530,1.8891,-1.6133,2.489
13.706000,-0.0075,1.6994,-1.1927,2.076
13.711000,0.1592,1.3841,-0.9717,1.699
13.717000,0.4025,0.9779,-0.8380,1.349
13.721000,0.7186,0.5708,-0.7647,1.195
13.725000,1.0839,0.2404,-0.8498,1.398
13.730000,1.4499,0.0163,-1.0469,1.788
13.768000,1.7216,-0.0764,-0.9679,1.977
13.769000,1.8220,-0.0536,-0.6897,1.949
13.769000,1.7672,0.0512,-0.4860,1.833
13.769000,1.5371,0.2104,-0.4258,1.609
13.769000,1.1905,0.3414,-0.2946,1.273
13.769000,0.7439,0.4325,-0.2020,0.884
13.769000,0.2256,0.4492,-0.0626,0.507
13.770000,-0.2646,0.4480,0.1695,0.547
13.774000,-0.7273,0.4435,0.4266,0.953
13.779000,-1.1342,0.4549,0.7353,1.426
13.784000,-1.4717,0.4607,1.0372,1.859
13.789000,-1.7081,0.4837,1.0581,2.067
13.794000,-1.8513,0.4940,0.9891,2.156
13.799000,-1.9246,0.4688,0.9042,2.178
13.804000,-1.8698,0.4070,0.6261,2.013
13.808000,-1.6938,0.3431,0.2057,1.740
13.817000,-1.4347,0.2626,-0.1191,1.463
13.818000,-1.1717,0.2207,-0.1853,1.207
13.823000,-0.9652,0.1490,-0.1867,0.994
13.828000,-0.8557,0.0798,-0.2597,0.898
13.867000,-0.8865,-0.0120,-0.3759,0.963
13.868000,-1.0675,-0.1466,-0.3691,1.139
13.868000,-1.3661,-0.2940,-0.2218,1.415
13.868000,-1.6884,-0.4456,-0.0021,1.746
13.868000,-1.9811,-0.5881,0.1719,2.074
13.868000,-2.1645,-0.6557,0.2586,2.276
13.869000,-2.2216,-0.6423,0.2822,2.330
13.869000,-2.2612,-0.5637,0.3266,2.353
13.872000,-2.2959,-0.4593,0.3968,2.375
13.877000,-2.3256,-0.3712,0.4423,2.396
13.882000,-2.3987,-0.2993,0.3986,2.450
13.886000,-2.4927,-0.2364,0.4571,2.545
13.892000,-2.5909,-0.1441,0.5294,2.648
13.897000,-2.6936,-0.0248,0.5401,2.747
13.901000,-2.7570,0.1288,0.5826,2.821
13.907000,-2.8361,0.3155,0.4849,2.894
13.911000,-2.8826,0.5245,0.1909,2.936
13.917000,-2.8917,0.7175,0.0734,2.980
13.921000,-2.8134,0.8706,0.2661,2.957
13.926000,-2.6845,0.9445,0.5313,2.895
13.971000,-2.5182,1.0027,0.6130,2.779
13.972000,-2.3488,1.0797,0.4310,2.621
13.972000,-2.2147,1.1600,0.5181,2.553
13.972000,-2.1042,1.2185,0.8093,2.563
13.972000,-1.9865,1.2625,0.9049,2.522
13.972000,-1.8652,1.4149,0.7566,2.460
13.973000,-1.7534,1.6483,0.6838,2.502
13.973000,-1.6684,1.9805,0.5720,2.652
13.973000,-1.6470,2.3383,0.4392,2.894
13.975000,-1.6995,2.7383,0.4359,3.252
13.980000,-1.8371,3.1065,0.5797,3.655
13.984000,-1.9847,3.4598,0.7711,4.062
13.989000,-2.1438,3.8008,1.0449,4.487
13.994000,-2.3015,4.0604,1.1044,4.796
14.000000,-2.4211,4.3128,1.2708,5.107
14.005000,-2.5516,4.5473,1.6946,5.483
14.009000,-2.7789,4.7317,1.8370,5.787
14.017000,-3.0685,4.9377,2.4093,6.293
14.020000,-3.2882,5.1626,2.5625,6.636
14.024000,-3.4889,5.3801,2.3552,6.831
14.028000,-3.8097,5.6538,2.5619,7.283
14.058000,-4.3235,5.9015,2.9636,7.893
14.059000,-4.9167,6.0931,2.4415,8.201
14.059000,-5.5415,6.2319,1.9420,8.562
14.059000,-6.1585,6.2537,2.1503,9.037
14.059000,-6.6976,6.2089,2.1099,9.373
14.059000,-7.1138,6.1564,2.0417,9.627
14.063000,-7.5114,6.1452,2.2282,9.957
14.068000,-7.9099,6.1692,2.3829,10.310
14.072000,-8.2793,6.2377,2.3936,10.639
14.078000,-8.7220,6.3933,2.2861,11.053
14.082000,-9.2381,6.7002,2.0575,11.596
14.087000,-9.8191,7.1035,1.6524,12.231
14.092000,-10.4823,7.6708,1.4988,13.075
14.099000,-11.4543,8.5095,1.4768,14.345
14.102000,-12.7827,9.5108,0.8803,15.957
14.106000,-14.2764,10.5222,0.0181,17.735
14.111000,-15.8301,11.2900,-1.7568,19.523
14.143000,-17.2932,11.7550,-3.9832,21.286
14.144000,-18.3855,11.8125,-5.7305,22.592
14.145000,-19.0045,11.6008,-7.0490,23.355
14.145000,-19.1217,11.2125,-7.1829,23.301
14.146000,-18.2454,10.5712,-6.1270,21.959
14.146000,-16.0961,10.1515,-4.8012,19.626
14.146000,-13.2474,10.4247,-3.6950,17.257
14.150000,-10.2150,11.2436,-1.6831,15.284
14.155000,-7.2627,12.1814,1.3308,14.244
14.160000,-4.6083,12.9407,3.0063,14.062
14.174000,-2.3861,13.2194,2.8861,13.740
14.175000,-0.8440,12.8664,1.2937,12.959
14.175000,-0.3075,11.9898,-1.1345,12.047
14.196000,-0.7950,10.7081,-3.1388,11.187
14.197000,-2.2495,9.1599,-4.0455,10.263
14.197000,-3.9793,7.7449,-4.1731,9.656
14.197000,-5.5671,6.6125,-3.4753,9.316
14.199000,-6.6684,5.6508,-2.5802,9.114
14.204000,-6.9825,4.8354,-2.7474,8.927
14.209000,-6.4609,4.3117,-3.4156,8.485
14.214000,-5.5998,4.0430,-3.4176,7.706
14.219000,-4.5179,3.8647,-2.5958,6.487
14.225000,-3.0447,3.7920,-1.5881,5.116
14.229000,-1.3889,3.7669,-0.8296,4.100
14.234000,-0.0859,3.5216,-0.1281,3.525
14.238000,0.4848,2.8604,0.5134,2.946
14.243000,0.4233,1.9218,0.6736,2.080
14.268000,-0.1200,0.8996,0.4779,1.026
14.268000,-1.0104,-0.1289,0.3056,1.063
14.269000,-2.2288,-1.1467,0.2732,2.521
14.269000,-3.6945,-2.2049,0.3780,4.319
14.269000,-5.2124,-3.2563,0.2901,6.153
14.273000,-6.5509,-4.2299,-0.1379,7.799
14.278000,-7.6313,-5.0750,-0.7078,9.192
14.284000,-8.4618,-5.7261,-1.2747,10.296
14.288000,-9.0803,-6.1450,-1.6018,11.081
14.293000,-9.5240,-6.3599,-1.6455,11.570
14.298000,-9.8026,-6.3096,-1.3419,11.735
14.303000,-9.8492,-6.0313,-0.9384,11.587
14.308000,-9.6662,-5.5661,-0.5600,11.168
14.313000,-9.2428,-4.9309,-0.2398,10.479
14.317000,-8.5624,-4.2149,0.0371,9.544
14.323000,-7.7197,-3.4911,0.3453,8.479
14.327000,-6.7843,-2.8517,0.7349,7.396
14.334000,-5.8126,-2.3275,1.1353,6.363
14.338000,-4.8397,-1.9086,1.4581,5.403
14.342000,-3.8432,-1.6362,1.6991,4.509
14.384000,-2.8664,-1.4296,1.6660,3.610
14.385000,-1.9783,-1.2038,1.6564,2.847
14.385000,-1.2707,-1.0018,2.0614,2.621
14.386000,-0.7634,-0.8424,2.6820,2.913
14.386000,-0.4319,-0.7722,2.9701,3.099
14.386000,-0.1908,-0.7061,2.7391,2.835
14.386000,-0.0762,-0.6288,2.1869,2.277
14.386000,-0.1474,-0.5737,2.0312,2.116
14.387000,-0.3775,-0.7444,2.1325,2.290
14.391000,-0.7302,-1.1514,2.0069,2.426
14.396000,-1.2086,-1.6150,1.7683,2.682
14.400000,-1.6537,-2.0072,1.4594,2.982
14.405000,-2.0176,-2.2390,1.0625,3.196
14.410000,-2.2308,-2.3233,0.5960,3.276
14.415000,-2.2440,-2.2601,0.1194,3.187
14.419000,-2.0539,-2.0088,-0.2243,2.882
14.424000,-1.7034,-1.6378,-0.3714,2.392
14.456000,-1.2353,-1.2166,-0.4812,1.799
14.457000,-0.7050,-0.7778,-0.7508,1.291
14.457000,-0.1697,-0.3642,-1.0107,1.088
14.457000,0.3400,-0.0259,-1.2578,1.303
14.458000,0.7665,0.2517,-1.4937,1.698
14.458000,1.1289,0.4858,-1.6241,2.037
14.459000,1.4027,0.6697,-1.7365,2.331
14.464000,1.6115,0.8838,-1.8870,2.634
14.469000,1.8397,1.1021,-2.0253,2.950
14.474000,2.1254,1.3798,-2.1359,3.314
14.478000,2.4599,1.7601,-2.2570,3.774
14.483000,2.8127,2.2084,-2.4308,4.324
14.488000,3.2192,2.7044,-2.5237,4.904
14.493000,3.6941,3.2577,-2.6268,5.582
14.498000,4.2516,3.8504,-2.6958,6.338
14.503000,4.8786,4.5015,-2.7038,7.168
14.508000,5.5460,5.1426,-2.7107,8.034
14.513000,6.3079,5.6752,-2.8837,8.962
14.517000,7.2596,6.1512,-3.1373,10.019
14.522000,8.3618,6.6329,-3.4278,11.210
14.527000,9.6230,7.2197,-3.6686,12.577
14.553000,10.9891,7.8841,-3.8395,14.059
14.554000,12.3073,8.5443,-3.8907,15.479
14.554000,13.4396,9.0171,-3.7874,16.622
14.554000,14.2724,9.1495,-3.4040,17.292
14.554000,14.9333,8.8854,-3.4181,17.710
14.557000,15.9566,8.4415,-4.1837,18.530
14.561000,17.6526,8.0465,-4.3349,19.878
14.566000,19.5566,7.6368,-4.4760,21.467
14.572000,21.0496,6.9119,-5.1327,22.742
14.582000,21.6990,5.6381,-6.2313,23.269
14.583000,21.3639,3.9444,-7.1509,22.872
14.587000,20.1626,1.9953,-7.6951,21.673
14.591000,18.3634,-0.0369,-7.4273,19.809
14.599000,16.5104,-1.9635,-6.5264,17.862
14.602000,15.1410,-3.4914,-5.3580,16.436
14.606000,14.6163,-4.5230,-4.7797,16.029
14.610000,15.1013,-4.8939,-5.2165,16.710
14.616000,16.3247,-4.5212,-5.5448,17.824
14.620000,17.6898,-3.6170,-5.0818,18.757
14.625000,18.7929,-2.6481,-4.2384,19.446
14.632000,19.6439,-1.8639,-3.9059,20.115
14.635000,20.1059,-1.2390,-4.0960,20.556
14.640000,19.9714,-0.6166,-4.0655,20.390
14.645000,19.0196,-0.0579,-3.1791,19.284
14.660000,17.4789,0.3218,-2.2932,17.632
14.661000,15.7126,1.0366,-2.2934,15.913
14.661000,13.8902,3.3406,-0.6421,14.301
14.667000,11.3996,7.7367,7.2645,15.575
14.670000,7.2685,14.0988,14.7106,21.633
14.674000,-0.8529,21.7586,22.1785,31.081
14.679000,-18.0552,26.7810,25.0061,40.847
14.684000,-34.8759,24.5279,14.9120,45.170
14.689000,-35.8542,18.1417,1.4641,40.209
14.694000,-33.9316,11.5586,-5.5952,36.280
14.710000,-27.9642,6.0869,-13.8303,31.786
14.711000,-18.5689,0.8296,-23.1741,29.707
14.711000,-8.8007,-4.1762,-32.4602,33.890
14.716000,-1.2792,-8.0460,-30.8086,31.868
14.718000,5.1573,-8.3411,-12.1956,15.649
14.723000,10.2442,-5.2034,18.3757,21.672
14.728000,17.0860,-3.1591,23.3997,29.145
14.757000,25.7005,-4.3152,5.2351,26.581
14.758000,35.2591,-5.5454,-4.7299,36.005
14.758000,45.5269,-3.7163,-7.7394,46.329
14.758000,45.7701,-0.6962,-9.0320,46.658
14.758000,35.5750,1.8632,-7.7306,36.453
14.759000,24.0439,3.3397,-4.4639,24.682
14.781000,15.7606,4.4352,-1.4259,16.435
14.782000,9.3551,5.0738,-0.4798,10.653
14.782000,4.1262,5.0772,-1.6243,6.741
14.782000,0.0255,4.5377,-3.5619,5.769
14.782000,-3.1328,3.6943,-4.6066,6.685
14.787000,-5.5376,2.8236,-5.0091,7.983
14.791000,-7.0062,2.0597,-4.8969,8.793
14.796000,-7.6712,1.3994,-4.4048,8.956
14.803000,-7.6230,0.7712,-3.5838,8.459
14.806000,-6.7649,0.2270,-2.5329,7.227
14.812000,-5.3135,-0.1688,-1.8190,5.619
14.817000,-3.5215,-0.4199,-1.8103,3.982
14.823000,-1.5438,-0.6057,-2.1657,2.728
14.826000,0.5279,-0.7073,-2.3051,2.468
14.847000,2.5215,-0.6782,-1.8314,3.189
14.847000,4.2778,-0.5199,-0.8751,4.397
14.848000,5.6380,-0.2205,0.1395,5.644
14.848000,6.7140,0.2960,0.9276,6.784
14.851000,7.2514,0.8380,1.2649,7.408
14.856000,7.3473,1.3512,1.2663,7.577
14.861000,6.9885,1.8068,1.2395,7.324
14.865000,6.2542,2.1944,1.2253,6.740
14.870000,5.2139,2.4628,0.9976,5.852
14.875000,3.9953,2.5776,0.6290,4.796
14.880000,2.6623,2.5139,0.4031,3.684
14.885000,1.2472,2.2409,0.4119,2.597
14.890000,-0.1176,1.7854,0.2739,1.810
14.895000,-1.2354,1.2192,-0.2291,1.751
14.900000,-2.0743,0.6070,-0.9326,2.354
14.905000,-2.5494,0.0636,-1.5126,2.965
14.910000,-2.6956,-0.3381,-1.8236,3.272
14.917000,-2.6043,-0.5709,-1.7491,3.189
14.919000,-2.3566,-0.6741,-1.2593,2.756
14.924000,-2.1037,-0.6561,-0.7657,2.333
14.929000,-1.9483,-0.5687,-0.8100,2.185
14.960000,-1.8578,-0.4540,-1.0819,2.197
14.961000,-1.9228,-0.3696,-1.1984,2.296
14.961000,-2.1246,-0.3344,-1.0329,2.386
14.962000,-2.3431,-0.3039,-0.6151,2.441
14.962000,-2.4538,-0.2587,-0.3332,2.490
14.962000,-2.4286,-0.1737,-0.2470,2.447
14.964000,-2.2580,-0.0490,-0.1686,2.265
14.969000,-1.9594,0.0615,-0.1282,1.965
14.973000,-1.6340,0.0895,-0.0651,1.638
14.978000,-1.3610,0.0686,-0.0831,1.365
14.983000,-1.1590,0.0167,-0.2731,1.191
14.989000,-1.0148,-0.0411,-0.6252,1.193
14.993000,-0.9915,-0.1275,-0.9518,1.380
14.998000,-1.1109,-0.2714,-0.9986,1.518
15.003000,-1.3526,-0.4700,-0.7695,1.626
15.008000,-1.5790,-0.6874,-0.4571,1.782
15.013000,-1.7245,-0.8241,-0.2350,1.926
15.018000,-1.7946,-0.8705,-0.0995,1.997
15.023000,-1.7421,-0.8567,0.0104,1.941
15.027000,-1.5858,-0.7598,0.1715,1.767
15.034000,-1.3754,-0.6171,0.3557,1.549
15.037000,-1.2000,-0.4920,0.5353,1.403
15.041000,-1.1049,-0.4298,0.8680,1.469
15.047000,-1.1017,-0.4377,1.2153,1.698
15.079000,-1.2546,-0.5000,1.3906,1.938
15.079000,-1.5050,-0.6047,1.3233,2.093
15.080000,-1.8301,-0.7146,1.3895,2.406
15.080000,-2.2144,-0.7552,1.4844,2.771
15.080000,-2.5411,-0.6802,1.0650,2.838
15.080000,-2.7908,-0.4669,0.5820,2.889
15.080000,-2.9423,-0.1144,0.3104,2.961
15.086000,-2.9275,0.3534,0.2798,2.962
15.091000,-2.6758,0.8609,0.2471,2.822
15.096000,-2.2889,1.3794,0.2733,2.686
15.100000,-1.9091,1.8479,0.4313,2.692
15.105000,-1.5841,2.2019,0.5841,2.775
15.110000,-1.3379,2.3507,0.8494,2.835
15.117000,-1.2449,2.3805,1.1409,2.919
15.120000,-1.3231,2.3562,1.2421,2.974
15.125000,-1.6753,2.2852,1.2010,3.077
15.129000,-2.3171,2.2191,1.1557,3.410
15.169000,-3.0905,2.1356,0.9212,3.868
15.170000,-3.8641,2.1518,0.5350,4.455
15.170000,-4.6280,2.2881,0.1359,5.164
15.170000,-5.2699,2.5470,-0.0820,5.854
15.170000,-5.6560,2.9045,-0.2738,6.364
15.170000,-5.7744,3.3402,-0.3928,6.682
15.171000,-5.7604,3.7730,-0.1218,6.887
15.171000,-5.6119,4.2065,0.5289,7.033
15.174000,-5.2466,4.5546,0.8430,6.999
15.179000,-4.7231,4.7540,0.8883,6.760
15.184000,-4.2127,4.8875,1.2261,6.568
15.189000,-3.7894,5.0317,1.6512,6.512
15.194000,-3.4433,5.2078,1.8383,6.508
15.199000,-3.2887,5.4408,2.0750,6.688
15.203000,-3.3990,5.6897,2.2542,7.001
15.208000,-3.7298,5.9328,2.1512,7.331
15.214000,-4.3096,6.1544,2.1923,7.827
15.219000,-5.0059,6.3779,2.4601,8.473
15.224000,-5.7539,6.5841,2.5614,9.111
15.228000,-6.5866,6.8425,2.3386,9.781
15.291000,-7.5404,7.1779,2.0404,10.609
15.292000,-8.5738,7.5992,1.7409,11.588
15.292000,-9.5595,8.1510,1.3749,12.638
15.292000,-10.4345,8.9567,0.8983,13.781
15.293000,-11.2771,10.0237,0.6679,15.103
15.293000,-11.9950,11.2451,0.3643,16.446
15.294000,-12.6963,12.5989,0.1328,17.887
15.294000,-13.8676,13.7985,0.2179,19.564
15.294000,-15.6654,14.4027,-0.4724,21.285
15.295000,-17.6997,14.1932,-2.2232,22.796
15.295000,-19.4150,13.1456,-3.6295,23.726
15.295000,-20.1773,11.4145,-4.9338,23.701
15.296000,-19.5594,9.4822,-6.3523,22.646
15.296000,-17.7553,7.8512,-7.1728,20.696
15.301000,-15.1879,6.8745,-6.4783,17.886
15.305000,-12.0702,6.7505,-4.9762,14.698
15.310000,-8.7669,7.4860,-2.3120,11.758
15.343000,-5.5539,8.9251,1.5382,10.624
15.344000,-2.6377,10.6821,3.4472,11.530
15.344000,-0.0660,12.1495,3.4787,12.638
15.344000,1.9622,13.0219,2.4128,13.388
15.345000,2.9918,13.1645,0.8565,13.527
15.345000,2.4641,12.4568,-0.6400,12.714
15.345000,0.5255,10.9605,-1.5760,11.086
15.380000,-1.9400,9.1240,-2.4395,9.642
15.381000,-4.1374,7.3819,-3.6798,9.228
15.381000,-5.5408,6.0235,-4.7239,9.450
15.382000,-5.9648,5.1970,-5.2439,9.491
15.382000,-5.5945,4.8362,-4.8697,8.854
15.383000,-5.1716,4.7412,-2.7946,7.552
15.384000,-4.9546,4.5690,-0.4869,6.757
15.384000,-4.5450,4.1443,-0.0561,6.151
15.388000,-3.8021,3.6092,-1.1793,5.373
15.393000,-3.1870,2.9912,-1.9654,4.792
15.422000,-3.1937,2.2069,-1.2585,4.081
15.423000,-3.8117,1.2801,0.3808,4.039
15.423000,-4.7775,0.2780,1.8439,5.128
15.423000,-5.8295,-0.7818,2.4327,6.365
15.423000,-6.8158,-1.8677,2.0617,7.362
15.423000,-7.6763,-2.9420,1.2689,8.318
15.428000,-8.4351,-3.9073,0.6608,9.320
15.433000,-9.1064,-4.6610,0.3544,10.236
15.438000,-9.6180,-5.1285,0.2987,10.904
15.443000,-9.8764,-5.2883,0.3297,11.208
15.451000,-9.8996,-5.2314,0.3552,11.203
15.455000,-9.7878,-5.0353,0.3219,11.012
15.458000,-9.5384,-4.7577,0.1392,10.660
15.462000,-9.1226,-4.4269,-0.2723,10.144
15.507000,-8.5536,-4.0725,-0.5533,9.490
15.508000,-7.9005,-3.7512,-0.4943,8.760
15.508000,-7.2438,-3.4881,-0.1099,8.041
15.508000,-6.5608,-3.2981,0.4157,7.355
15.508000,-5.8172,-3.1105,0.8890,6.656
15.508000,-4.9963,-2.9446,1.2893,5.941
15.509000,-4.2260,-2.7667,1.6519,5.314
15.509000,-3.5113,-2.5895,1.9595,4.783
15.509000,-2.8614,-2.4178,2.1078,4.298
15.512000,-2.3133,-2.2429,2.3210,3.971
15.516000,-1.8859,-2.0934,2.6823,3.890
15.521000,-1.6073,-1.9966,2.9964,3.943
15.526000,-1.5048,-1.9674,3.1632,4.018
15.534000,-1.5506,-1.9644,3.2654,4.114
15.536000,-1.6930,-1.9939,3.2603,4.180
15.540000,-1.8219,-2.0696,2.9709,4.053
15.546000,-1.9481,-2.2300,2.5337,3.897
15.585000,-2.1413,-2.4838,2.1291,3.910
15.586000,-2.3903,-2.7952,1.8482,4.116
15.586000,-2.5728,-3.0788,1.6342,4.332
15.587000,-2.6466,-3.2335,1.3751,4.399
15.587000,-2.6172,-3.2294,1.1016,4.300
15.587000,-2.4324,-3.0760,0.8345,4.009
15.587000,-2.0935,-2.7495,0.5965,3.507
15.587000,-1.6352,-2.3099,0.3552,2.852
15.590000,-1.0703,-1.8432,0.1680,2.138
15.594000,-0.4441,-1.3375,-0.1184,1.414
15.599000,0.1519,-0.8249,-0.4430,0.949
15.605000,0.7550,-0.2838,-0.7011,1.069
15.610000,1.2601,0.2279,-0.7160,1.467
15.614000,1.6864,0.6578,-0.9528,2.046
15.619000,2.0830,1.0125,-1.4320,2.723
15.624000,2.4362,1.4060,-1.7556,3.316
15.628000,2.5960,1.8651,-1.8235,3.680
15.668000,2.5588,2.3710,-1.9357,3.989
15.669000,2.4681,2.7962,-2.2131,4.337
15.669000,2.3999,3.1985,-2.6970,4.823
15.669000,2.4425,3.6488,-3.1845,5.424
15.669000,2.5973,4.1888,-3.5525,6.075
15.670000,2.9372,4.8804,-3.8323,6.865
15.670000,3.5304,5.6503,-4.1088,7.828
15.670000,4.4289,6.4592,-4.3548,8.961
15.673000,5.6045,7.3086,-4.4448,10.227
15.678000,7.0425,8.2235,-4.3505,11.668
15.683000,8.8006,9.3233,-4.2403,13.504
15.688000,10.8399,10.5782,-4.2308,15.726
15.693000,12.9661,11.8162,-4.3023,18.062
15.699000,14.8902,12.6272,-4.4122,20.016
15.704000,16.3350,12.6054,-4.4219,21.102
15.707000,17.2051,11.6569,-4.7961,21.328
15.713000,18.1574,10.3593,-5.5565,21.631
15.718000,19.7959,9.2829,-5.2220,22.479
15.722000,21.6027,8.2058,-5.2290,23.693
15.727000,22.8087,6.6410,-6.5447,24.641
15.736000,23.0270,4.5261,-8.7550,25.047
15.737000,22.4014,2.2159,-10.0681,24.660
15.744000,21.0879,-0.0405,-10.4515,23.536
15.746000,19.3145,-2.1396,-9.7055,21.722
15.788000,17.6211,-3.9878,-8.6277,20.021
15.789000,16.6105,-5.5463,-7.8237,19.180
15.790000,16.6292,-6.5143,-6.8982,19.146
15.790000,17.6403,-6.3923,-5.4326,19.533
15.791000,19.1596,-5.2774,-4.2633,20.325
15.791000,20.5092,-3.7565,-4.4673,21.324
15.792000,21.2191,-2.1549,-5.2631,21.968
15.792000,20.8717,-0.7587,-4.9893,21.473
15.793000,19.4942,-0.2069,-4.6034,20.031
15.795000,17.9735,-0.3494,-5.5303,18.808
15.801000,16.8825,-0.3603,-6.2422,18.003
15.805000,16.0868,-0.0164,-4.6518,16.746
15.810000,15.3657,1.0427,-2.0993,15.543
15.817000,14.3781,3.6186,-1.6067,14.913
15.820000,12.1534,8.5677,0.8128,14.892
15.824000,7.3261,16.7247,12.0799,21.893
15.829000,-4.3764,24.3438,25.8357,35.767
15.866000,-25.5684,25.8369,25.1837,44.221
15.867000,-36.0853,20.9675,6.6856,42.267
15.868000,-38.9527,14.0456,-1.1100,41.422
15.868000,-38.3105,7.5433,-3.2323,39.180
15.868000,-32.9029,3.4361,-18.1587,37.738
15.869000,-22.7232,-0.3321,-34.5484,41.353
15.869000,-11.6746,-4.7290,-46.4939,48.170
15.870000,-3.1138,-7.8952,-46.0538,46.829
15.874000,4.5637,-6.7555,-26.7524,27.967
15.879000,12.8621,-0.1232,14.7148,19.544
15.884000,21.8569,5.5106,37.2433,43.533
15.889000,33.4893,4.2296,18.6043,38.543
15.894000,51.2481,2.3978,2.8720,51.385
15.899000,62.3695,2.1723,-1.5937,62.428
15.904000,53.6654,1.0789,-1.5498,53.699
15.908000,34.5099,-0.1008,1.1125,34.528
15.913000,20.6087,-0.3601,2.7101,20.789
15.918000,11.4379,-0.2814,1.6733,11.563
15.923000,4.4614,-0.0711,-1.7821,4.805
15.928000,-1.5201,-0.0221,-3.6754,3.977
15.935000,-6.3888,0.1339,-2.8873,7.012
15.938000,-9.7523,0.5631,-1.8399,9.940
15.942000,-11.5417,1.0552,-2.3740,11.830
15.947000,-11.6584,1.3197,-4.1648,12.450
15.988000,-10.2505,1.3626,-5.4936,11.709
15.990000,-7.7254,1.3573,-5.4559,9.555
15.991000,-4.8606,1.3285,-4.9987,7.098
15.992000,-2.1581,1.2438,-4.7408,5.355
15.992000,0.1611,0.9819,-4.3714,4.483
15.993000,2.0595,0.6131,-3.3926,4.016
15.993000,3.5725,0.2220,-2.0211,4.111
15.994000,4.7912,-0.0731,-0.8006,4.858
15.995000,5.8769,-0.1828,-0.0786,5.880
15.995000,6.7010,-0.1686,0.4241,6.717
16.015000,7.3250,0.1467,1.2572,7.434
16.016000,7.6740,0.8141,2.1664,8.015
16.017000,7.7211,1.7712,2.3405,8.260
16.017000,7.2877,2.7135,1.6271,7.945
16.042000,6.3213,3.3083,0.7523,7.174
16.043000,4.8895,3.4305,0.1182,5.974
16.043000,3.2731,3.1012,-0.3765,4.525
16.043000,1.6336,2.5303,-0.6690,3.085
16.043000,0.0850,1.7964,-0.8367,1.983
16.045000,-1.2425,1.0383,-0.8914,1.848
16.050000,-2.3343,0.3317,-0.9861,2.556
16.054000,-3.1171,-0.2745,-1.2500,3.370
16.059000,-3.6156,-0.7756,-1.3858,3.949
16.077000,-3.8321,-1.1516,-1.2869,4.203
16.078000,-3.8057,-1.3881,-1.0934,4.196
16.078000,-3.5644,-1.4747,-0.9440,3.971
16.079000,-3.1807,-1.3757,-0.8028,3.557
16.085000,-2.6897,-1.1308,-0.5907,2.977
16.089000,-2.1846,-0.7809,-0.5028,2.374
16.094000,-1.7049,-0.4160,-0.5109,1.828
16.099000,-1.2735,-0.0444,-0.4787,1.361
16.104000,-0.9048,0.2622,-0.3717,1.013
16.108000,-0.5843,0.4991,-0.1752,0.788
16.113000,-0.3728,0.6185,-0.1091,0.730
16.118000,-0.3002,0.6051,-0.0468,0.677
16.123000,-0.3568,0.4388,0.0860,0.572
16.127000,-0.5240,0.1854,0.1298,0.571
16.154000,-0.7853,-0.1214,0.0584,0.797
16.154000,-1.0801,-0.3368,-0.0240,1.132
