time,ax,ay,az
10.103,0.7,-0.84,-0.82
10.105,0.7,-0.84,-0.82
10.134,1.35,-0.2,0.13
10.138,1.35,-0.2,0.13
10.14,1.35,-0.2,0.13
10.184,-1.65,-0.12,-1.12
10.222,-1.65,-0.12,-1.12
10.225,-1.65,-0.12,-1.12
10.227,-1.65,-0.12,-1.12
10.315,1.43,0.02,0.5
10.322,1.43,0.02,0.5
10.326,1.43,0.02,0.5
10.33,-2.28,0.42,-0.65
10.332,-2.28,0.42,-0.65
10.333,-2.28,0.42,-0.65
10.362,-0.02,0.48,0.78
10.434,-0.02,0.48,0.78
10.438,-0.02,0.48,0.78
10.44,-0.02,0.48,0.78
10.442,-2.09,0.19,-0.6
10.45,-2.09,0.19,-0.6
10.452,-2.09,0.19,-0.6
10.5,-1.3,0.9,0.03
10.504,-1.3,0.9,0.03
10.507,-1.3,0.9,0.03
10.558,-1.92,2.06,-0.46
10.57,-1.92,2.06,-0.46
10.571,-1.92,2.06,-0.46
10.573,-1.92,2.06,-0.46
10.622,-3.59,6.02,0.98
10.627,-3.59,6.02,0.98
10.628,-3.59,6.02,0.98
10.662,-3.44,5.23,2.18
10.701,-3.44,5.23,2.18
10.703,-3.44,5.23,2.18
10.752,-4.84,3.26,-2.94
10.755,-4.84,3.26,-2.94
10.756,-4.84,3.26,-2.94
10.758,-4.84,3.26,-2.94
10.781,-0.88,1.96,-0.97
10.804,-0.88,1.96,-0.97
10.807,-0.88,1.96,-0.97
10.874,-2.96,-0.77,-0.22
10.881,-2.96,-0.77,-0.22
10.89,-2.96,-0.77,-0.22
10.921,-3.62,-2.79,-0.21
10.923,-3.62,-2.79,-0.21
10.925,-3.62,-2.79,-0.21
10.927,-3.62,-2.79,-0.21
10.968,-1.1,-1.76,0.88
10.981,-1.1,-1.76,0.88
10.983,-1.1,-1.76,0.88
11.024,3.22,1.14,1.15
11.089,3.22,1.14,1.15
11.093,3.22,1.14,1.15
11.096,4.06,2.36,1.67
11.102,4.06,2.36,1.67
11.105,4.06,2.36,1.67
11.107,4.06,2.36,1.67
11.142,5.45,4.5,2.5
11.217,5.45,4.5,2.5
11.222,5.45,4.5,2.5
11.225,6.56,-1.01,1.4
11.226,6.56,-1.01,1.4
11.229,6.56,-1.01,1.4
11.292,6.58,-1.65,0.28
11.294,6.58,-1.65,0.28
11.3,6.58,-1.65,0.28
11.302,6.58,-1.65,0.28
11.336,0.79,0.45,-3.22
11.347,0.79,0.45,-3.22
11.354,0.79,0.45,-3.22
11.413,2.64,-0.24,3.2
11.418,2.64,-0.24,3.2
11.42,2.64,-0.24,3.2
11.444,1.22,0.38,0.18
11.5,1.22,0.38,0.18
11.502,1.22,0.38,0.18
11.504,1.22,0.38,0.18
11.506,-1.14,-0.75,-1.43
11.538,-1.14,-0.75,-1.43
11.541,-1.14,-0.75,-1.43
11.596,0.13,0.4,-0.47
11.599,0.13,0.4,-0.47
11.601,0.13,0.4,-0.47
11.625,-1.06,-0.04,-0.75
11.676,-1.06,-0.04,-0.75
11.678,-1.06,-0.04,-0.75
11.68,-1.06,-0.04,-0.75
11.684,-0.33,0.21,-0.24
11.701,-0.33,0.21,-0.24
11.703,-0.33,0.21,-0.24
11.83,-0.58,-0.05,-0.35
11.832,-0.58,-0.05,-0.35
11.834,-0.58,-0.05,-0.35
11.835,-0.32,0.18,-0.25
11.837,-0.32,0.18,-0.25
11.85,-0.32,0.18,-0.25
11.852,-0.32,0.18,-0.25
11.9,-0.19,0.44,-0.45
11.905,-0.19,0.44,-0.45
11.907,-0.19,0.44,-0.45
11.945,-0.77,0.84,-0.54
11.948,-0.77,0.84,-0.54
11.95,-0.77,0.84,-0.54
12.047,-1.35,1.05,-0.96
12.055,-1.35,1.05,-0.96
12.057,-1.35,1.05,-0.96
12.06,-1.35,1.05,-0.96
12.062,-1.84,2.52,0.39
12.064,-1.84,2.52,0.39
12.066,-1.84,2.52,0.39
12.103,-3.21,3.3,0.7
12.157,-3.21,3.3,0.7
12.16,-3.21,3.3,0.7
12.163,-2.26,3.5,0
12.232,-2.26,3.5,0
12.236,-2.26,3.5,0
12.241,-2.26,3.5,0
12.243,-1.93,0.8,-2.01
12.245,-1.93,0.8,-2.01
12.247,-1.93,0.8,-2.01
12.283,0.09,-0.44,-0.65
12.342,0.09,-0.44,-0.65
12.348,0.09,-0.44,-0.65
12.35,-1.96,-3.26,0.72
12.398,-1.96,-3.26,0.72
12.4,-1.96,-3.26,0.72
12.402,-1.96,-3.26,0.72
12.406,-1.9,-3.17,1.6
12.429,-1.9,-3.17,1.6
12.431,-1.9,-3.17,1.6
12.49,-0.77,-0.35,3.2
12.492,-0.77,-0.35,3.2
12.494,-0.77,-0.35,3.2
12.545,0.87,1.26,2.21
12.55,0.87,1.26,2.21
12.552,0.87,1.26,2.21
12.554,0.87,1.26,2.21
12.629,2.72,1.71,1.53
12.633,2.72,1.71,1.53
12.635,2.72,1.71,1.53
12.661,3.1,2.07,1.15
12.664,3.1,2.07,1.15
12.665,3.1,2.07,1.15
12.734,3.99,0.58,0.63
12.736,3.99,0.58,0.63
12.738,3.99,0.58,0.63
12.742,3.99,0.58,0.63
12.767,6.24,-1.14,-0.39
12.846,6.24,-1.14,-0.39
12.85,6.24,-1.14,-0.39
12.852,-2.08,4.56,-5.56
12.855,-2.08,4.56,-5.56
12.859,-2.08,4.56,-5.56
12.908,-3.94,-1.79,-3.1
12.911,-3.94,-1.79,-3.1
12.913,-3.94,-1.79,-3.1
12.915,-3.94,-1.79,-3.1
12.963,3.39,1.44,-0.49
12.965,3.39,1.44,-0.49
12.968,3.39,1.44,-0.49
13.023,0.67,-0.77,0.08
13.026,0.67,-0.77,0.08
13.029,0.67,-0.77,0.08
13.068,-1.86,-0.31,-2.09
13.204,-1.86,-0.31,-2.09
13.217,-1.86,-0.31,-2.09
13.227,-1.86,-0.31,-2.09
